Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
50	1.2	0.2	908.1419	319.27927	1696.1005	403.74548	1140.0133	413.66763	1938.8662	655.27997	179.7037	229.1	250000	240.49788	114.86996	401.2691	-53.788555	240.49841	114.871346	398.74277	-49.239872	241.68845	114.64005	398.44678	-47.653225	-4.600101	4.2843966	34.48962	-17.943192	14.0767145	13.926918	12.54789	1100.4869055747986
51	1.2	0.2	984.5421	292.24182	1627.9268	513.9453	627.9382	54.257732	749.30444	554.3129	196.11539	117.9	255000	242.66577	116.34258	404.09164	-44.540012	242.6657	116.34267	403.69318	-27.188213	243.8552	116.117424	402.64447	-48.245155	-4.385559	4.3725266	40.26544	-19.11434	14.361158	14.26872	12.779301	1123.862530708313
52	1.2	0.2	1102.4219	460.25742	2392.1587	596.62445	591.6126	62.90401	757.0762	535.8123	220.47826	110.3	260000	244.49344	117.59328	406.31427	-36.00256	244.49411	117.593025	406.37244	-27.498745	245.69814	117.38126	404.441	-19.76892	-4.2520986	4.439406	40.792873	-17.72501	14.854622	14.8066225	12.881922	1147.3052899837494
53	1.2	0.2	1011.5731	378.35764	1806.2068	553.8862	858.7697	95.9074	1010.5968	678.63904	197.64	164.3	265000	246.67284	118.42226	407.52887	-22.332388	246.67273	118.42353	409.65848	-17.196367	247.8937	118.21769	408.98987	-19.929865	-4.2771554	4.370708	40.03822	-16.649736	15.278037	15.1304245	13.2170725	1170.9240820407867
54	1.2	0.2	1082.3234	380.93863	2060.6653	605.5023	795.4259	256.88156	1532.2018	613.5384	212.43478	149.6	270000	249.58394	120.05599	412.7741	-30.055826	249.58376	120.0564	412.50632	-31.034174	250.8472	119.85399	413.97217	-25.30342	-3.954113	4.5025396	44.21118	-18.493631	15.649883	15.501762	13.350726	1194.017442703247
55	1.2	0.2	1073.4044	614.96106	3693.1382	499.57938	584.92523	67.68172	731.3947	464.7889	215.70833	125.4	275000	252.0649	121.60259	414.89407	-33.70672	252.06529	121.60355	417.99933	-55.518826	253.31659	121.41951	414.93744	-27.687597	-3.7806118	4.5282726	45.168304	-18.833464	15.9130745	15.837804	13.766254	1218.194585800171
56	1.2	0.2	1105.4893	597.6336	3352.819	497.55035	1157.6676	338.20483	1712.277	814.45776	223.81818	227.8	280000	254.30731	122.85903	422.51385	-27.476643	254.30708	122.86109	419.4013	-21.422039	255.59328	122.68225	421.5356	-29.498842	-3.6270251	4.578974	41.030674	-17.120615	16.817316	16.63393	14.275847	1242.3290078639984
57	1.2	0.2	1185.6675	659.7849	3082.4553	613.83093	888.9255	216.09387	1362.8132	655.59656	240.4762	170.1	285000	256.49268	124.14224	421.23462	-23.677958	256.49234	124.144485	420.82043	-26.45666	257.7703	123.97223	421.42834	-23.91611	-3.4804707	4.6484175	50.99858	-16.740004	17.527866	17.275726	14.70546	1266.4548234939575
58	1.2	0.2	1404.7468	570.305	2687.9214	685.1923	1138.2714	287.93433	1760.9796	796.9752	278.52942	219.3	290000	259.58142	125.80026	425.27728	-37.069145	259.58105	125.80028	425.4478	-36.88467	260.905	125.64498	424.69257	-22.43238	-3.2953544	4.8014235	44.180992	-17.161652	17.753607	17.64616	14.910379	1290.2696743011475
59	1.2	0.2	1827.0764	1068.0851	3935.7402	616.17377	1338.6178	375.85184	1846.5388	824.24176	367.35715	262.9	295000	262.88602	127.3493	429.85205	-25.030186	262.8865	127.3516	432.0178	-38.623672	264.20752	127.18747	428.13333	-32.985275	-3.2745507	4.764566	48.922775	-20.560936	18.346142	18.158604	15.124707	1316.2244470119476
60	1.2	0.2	1140.6232	320.08615	1628.6031	684.2111	1545.4292	490.1282	2398.718	838.277	229.72728	308.7	300000	265.56366	129.4719	433.27786	-45.651527	265.5634	129.47398	436.6667	-26.818094	266.93027	129.34593	433.15363	-26.981491	-3.0062459	4.9289737	39.768734	-17.908152	19.372337	19.119278	16.000597	1343.4163508415222
61	1.2	0.2	1544.6226	888.4641	3748.987	717.19934	1071.8767	336.67938	1528.6985	505.86398	308.93332	212.5	305000	268.98553	131.16202	441.56137	-27.61462	268.9855	131.16309	440.97656	-56.637005	270.36035	131.0351	437.17328	-35.33417	-2.9555943	4.9479823	41.64672	-17.817533	19.814278	19.653906	16.306322	1368.3739821910858
62	1.2	0.2	1341.277	562.88794	2768.4678	501.39606	1180.2173	413.06973	2152.0845	691.2041	270.6842	237.1	310000	271.03195	132.7789	441.27856	-20.773504	271.03265	132.7789	441.90607	-31.69587	272.40274	132.64537	441.85056	-37.68918	-2.7843862	5.056776	38.958443	-17.813097	20.2383	20.032845	16.351711	1395.2901532649994
63	1.2	0.2	1577.8622	1014.0984	4318.1196	854.39764	1950.7483	1270.613	5045.27	841.6854	312.35294	383.5	315000	273.20547	133.68323	445.26285	-37.305992	273.20612	133.6842	442.4549	-36.47293	274.56552	133.55173	443.28384	-54.3545	-2.6322277	5.1217237	37.491394	-16.64484	21.02279	20.854486	16.970806	1423.9143674373627
64	1.2	0.2	1595.9642	975.46796	4795.0903	727.56335	1119.9312	362.64914	1880.7361	652.86206	319.73334	220.4	320000	274.534	134.1108	444.50833	-22.895065	274.53494	134.11136	446.44186	-51.909508	275.88904	133.95697	444.24487	-26.59277	-2.6162305	5.218206	44.74906	-16.774132	21.55847	21.250263	17.308779	1449.3083789348602
65	1.2	0.2	1348.7921	562.3739	2632.0957	639.7353	1827.0231	1242.5612	4276.7827	577.7594	267.10526	357.7	325000	276.18896	134.89278	447.61804	-24.893818	276.18826	134.89432	448.38394	-25.713762	277.5601	134.76297	446.22458	-28.561544	-2.5736294	5.262722	39.49516	-16.270124	21.911129	21.754002	17.23856	1477.0689318180084
66	1.2	0.2	1334.0593	701.39624	3882.0735	694.3241	1253.014	484.75226	2243.0676	727.32806	265.21054	242.5	330000	278.6459	136.04953	449.26605	-37.846424	278.64764	136.0492	448.85556	-38.61231	280.0422	135.92464	446.9926	-21.570156	-2.4658294	5.3482265	47.817837	-18.625982	22.393267	22.195463	17.778555	1503.715744972229
67	1.2	0.2	1326.8934	675.0949	3003.02	421.4504	964.18976	148.02922	1246.8636	768.3566	261.1111	189.9	335000	281.345	137.25789	453.6707	-35.367218	281.34494	137.25928	452.88776	-46.665764	282.73563	137.13211	451.64	-21.596117	-2.5036798	5.32067	40.015633	-17.649921	22.797178	22.65868	18.09766	1528.7809240818024
68	1.2	0.2	1326.1154	654.9942	3101.3975	504.04022	1151.4332	438.2017	1974.6063	647.73615	262.05	227.1	340000	283.66867	138.2912	457.62204	-23.12432	283.66925	138.29108	457.1402	-41.730362	285.04755	138.15195	454.3758	-26.204609	-2.3863611	5.3577867	38.28503	-17.650188	23.291754	23.06108	18.193626	1555.8794555664062
69	1.2	0.2	1341.2164	940.8202	3890.3965	551.3558	1467.65	700.15564	3280.549	727.5681	261.3158	286.7	345000	284.9554	139.36987	457.6985	-34.478924	284.95587	139.37198	464.5673	-25.348892	286.36502	139.27872	457.46747	-18.343168	-2.2089686	5.4300184	51.56947	-17.197935	23.930891	23.581377	18.317951	1582.7069730758667
70	1.2	0.2	1647.0037	811.219	3557.443	530.6798	1393.24	670.8475	3132.4048	750.1573	322.8	272.0	350000	288.09625	140.58205	460.81918	-53.00038	288.09723	140.58444	461.00146	-68.076614	289.53085	140.48344	459.91962	-24.576576	-2.13158	5.4869494	50.771503	-16.735949	24.361675	23.975084	18.622795	1608.5887472629547
71	1.2	0.2	1341.2847	627.1438	2855.5242	700.5086	1653.843	633.4109	2693.75	782.7669	265.4737	325.2	355000	289.46317	141.26915	463.18198	-32.520317	289.46332	141.27017	464.24432	-18.30294	290.832	141.13542	461.70044	-19.65482	-2.371184	5.427158	53.519115	-18.029867	24.641062	24.36009	19.171234	1635.7916972637177
72	1.2	0.2	2221.1504	1187.275	4213.98	846.6196	1688.6666	593.988	2867.6877	829.40656	438.83334	328.0	360000	290.36	141.56596	467.18137	-33.889877	290.36078	141.56772	462.37427	-30.78518	291.71494	141.43715	461.99915	-34.61314	-2.3140604	5.5622563	49.32561	-17.687048	25.280525	24.94064	19.115952	1663.9428203105927
73	1.2	0.2	1530.1355	698.08936	3093.891	523.3811	1078.6991	449.443	1996.2859	668.17523	299.5625	208.2	365000	292.14297	142.15677	467.60678	-27.02113	292.1441	142.1601	465.3516	-51.55989	293.54468	142.06374	465.81076	-38.193253	-2.3021665	5.6013527	42.43159	-17.204271	25.516287	24.900835	19.68105	1689.344663143158
74	1.2	0.2	1389.2152	679.1346	3490.6882	659.1589	1462.2996	819.3463	3680.6033	649.306	276.94446	289.4	370000	294.22012	143.002	465.9088	-31.794086	294.22015	143.00537	470.65	-39.78213	295.58832	142.88678	465.79898	-27.255863	-2.2039952	5.626673	45.63819	-17.875334	25.5097	24.962008	19.306416	1716.0663902759552
75	1.2	0.2	1518.7709	775.66974	3761.8308	614.0276	1068.1389	714.53455	2443.9436	502.87683	303.52942	212.7	375000	296.08435	144.07896	471.71594	-35.756237	296.0855	144.08032	470.68088	-37.827187	297.51413	143.98218	470.40424	-35.699894	-2.1197522	5.725438	36.998497	-17.79848	25.667877	25.178017	19.375896	1742.6407012939453
76	1.2	0.2	1942.1405	972.43677	4196.5547	531.5647	867.39746	379.13644	1981.5125	614.99023	389.46155	183.1	380000	298.397	144.86855	474.94797	-27.784695	298.39777	144.8704	472.35373	-36.44971	299.78983	144.75507	471.82358	-24.538363	-2.1262584	5.7029686	62.106388	-17.414562	25.959896	25.586548	19.641745	1769.0765206813812
77	1.2	0.2	1769.5271	1191.8708	5105.8237	674.1619	1210.7842	423.39584	1874.192	661.9013	352.42856	243.1	385000	299.54074	145.63882	475.06815	-40.330578	299.54065	145.64197	487.76108	-38.821247	300.92212	145.54909	473.90518	-24.38163	-2.1616228	5.6386395	42.071815	-17.37357	26.552217	26.06076	19.98245	1795.4670343399048
78	1.2	0.2	1815.1748	1070.0001	4490.8228	629.90674	2109.586	1665.146	5132.7715	544.97595	362.2857	415.5	390000	301.28143	145.28314	477.0771	-29.8704	301.28235	145.28569	476.8659	-29.741055	302.65692	145.16856	472.81302	-35.64227	-2.0939255	5.708708	53.85591	-18.48299	26.404774	25.8663	19.403515	1824.4208493232727
