Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
65	1.2	0.2	1343.1284	679.0739	2930.3115	651.16327	1211.9856	408.66077	2247.81	809.1069	270.1579	240.4	325000	262.72037	125.58165	423.09726	-20.552273	262.71994	125.5838	424.2398	-21.225216	263.95773	125.36186	422.64087	-22.316103	-3.3281724	4.902509	50.929516	-16.936516	17.424444	17.123594	14.093937	1628.5141496658325
66	1.2	0.2	1240.6283	498.04953	2379.987	585.50214	1684.735	555.2898	3013.8838	935.2153	250.0	329.8	330000	265.02414	126.81203	425.0156	-36.877003	265.0241	126.81343	425.9265	-18.127625	266.31052	126.61127	427.2224	-27.109327	-3.2200131	4.9981537	49.003826	-17.502705	17.967552	17.750391	14.603087	1657.178447008133
67	1.2	0.2	1091.2844	435.31113	2582.8335	464.38477	1231.7815	670.03125	2968.7273	667.17346	219.95238	243.8	335000	266.8492	127.71738	429.54587	-23.579403	266.8494	127.718765	429.447	-38.75508	268.10974	127.49602	428.80295	-49.212933	-3.1296275	5.0182157	54.26712	-18.01824	18.658236	18.289665	15.074705	1683.731948852539
68	1.2	0.2	1559.067	1027.2737	4031.946	516.0444	1641.323	807.8227	2954.9338	524.74976	310.41177	314.9	340000	268.55258	128.22887	433.783	-19.293724	268.55255	128.23085	430.03195	-22.15421	269.80667	127.995636	430.27905	-22.312197	-3.0876992	5.0474315	40.254414	-17.282677	18.582224	18.355583	14.956253	1713.3814179897308
69	1.2	0.2	1318.5914	582.10187	3189.8782	704.35834	1724.041	1196.5681	4875.185	838.7514	258.6842	333.9	345000	270.65054	128.70197	433.55414	-27.257763	270.64935	128.70583	434.0046	-20.243816	271.94434	128.50696	435.86395	-26.889797	-3.013768	5.066564	44.078278	-18.158487	18.611126	18.27939	14.975823	1741.8753473758698
70	1.2	0.2	1358.2236	605.4735	2971.0488	604.9047	1585.4152	766.31805	3522.2102	688.5231	269.89474	310.5	350000	272.26474	129.60812	438.06766	-17.497698	272.26492	129.61122	436.44623	-20.346827	273.5504	129.39906	434.8404	-23.07913	-2.838155	5.1675253	48.097797	-17.250734	18.904642	18.66448	14.900337	1770.9192471504211
71	1.2	0.2	1613.8606	1176.0991	4170.2866	475.17255	1447.3475	837.08984	3404.9634	742.88574	318.25	280.5	355000	274.2696	130.71878	439.46024	-36.90123	274.26846	130.72215	440.42072	-22.386816	275.57452	130.51668	436.94434	-20.372751	-2.8223126	5.183586	47.49036	-16.895838	19.23222	18.86122	15.279098	1799.483152627945
72	1.2	0.2	1917.1204	1186.9922	4233.3945	597.2439	895.6343	133.05933	1096.9519	680.79346	382.92307	171.9	360000	276.53113	131.71521	443.95416	-24.342861	276.53098	131.71883	440.74854	-21.722843	277.82462	131.51897	440.92975	-21.973724	-2.6445906	5.2311597	52.01191	-18.807333	19.826672	19.46836	15.744237	1826.8784189224243
73	1.2	0.2	1584.4132	807.04456	3424.556	490.04926	1269.8754	360.69043	2082.0176	854.16693	316.15384	246.0	365000	278.12247	132.6998	442.75552	-18.563168	278.1225	132.70204	442.15646	-23.855444	279.4457	132.50586	442.1236	-33.75904	-2.7079854	5.1998296	38.507065	-16.263512	20.060942	19.672924	15.877148	1851.7662146091461
74	1.2	0.2	1729.3124	1107.0496	5036.445	500.08136	853.6779	306.47998	1429.8068	602.1714	342.46667	160.0	370000	280.05563	132.97583	445.2905	-30.817099	280.05615	132.97878	446.23938	-37.57737	281.3559	132.78482	443.03586	-34.970352	-2.5517998	5.270949	44.572105	-18.438684	20.059086	19.715647	15.718592	1879.4604151248932
75	1.2	0.2	1618.1951	1215.6567	5043.01	797.5201	1618.6619	338.56818	2329.44	999.1601	322.35294	322.7	375000	282.4063	133.84753	447.84656	-25.146364	282.40512	133.85143	448.4302	-23.416595	283.7284	133.67151	447.78076	-32.11441	-2.4491837	5.3526444	47.959496	-18.166397	20.341677	19.909452	15.851479	1910.3131561279297
76	1.2	0.2	1956.737	1321.5834	4983.8086	531.91	1085.502	470.72302	2219.62	637.4682	389.0	209.7	380000	284.85626	135.36935	451.55103	-35.41483	284.85568	135.37411	452.6121	-21.076962	286.20233	135.19885	450.46497	-28.094395	-2.3385525	5.4201155	49.055706	-19.1256	20.887423	20.47023	16.370155	1938.188416004181
77	1.2	0.2	1505.9302	1013.7068	4730.6953	587.82446	1738.5762	337.35327	2162.2942	1174.6548	301.64706	347.1	385000	287.10562	136.396	453.40048	-49.249958	287.10504	136.39926	453.95547	-42.442154	288.42975	136.1917	453.41782	-24.879602	-2.253913	5.5054426	51.142235	-16.906843	21.531796	21.200418	16.877468	1967.9453110694885
78	1.2	0.2	1506.2526	959.90533	4897.0273	522.83295	1855.8073	735.4204	3506.6184	1074.7335	300.0625	363.7	390000	287.9364	136.67497	453.1377	-19.652342	287.93628	136.67938	456.97757	-41.7772	289.23032	136.45808	452.53238	-44.040504	-2.3537931	5.474706	47.988014	-18.002293	22.079538	21.505484	17.075626	1996.6293666362762
