Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
1	1.2	0.2	123.278854	37.085667	246.03296	83.18969	185.9938	3.6727417	191.9598	180.50229	24.59606	34.9	5000	-12.705022	64.60508	105.98032	-149.93733	-12.702876	64.60428	103.300644	-149.18716	-16.586811	71.80284	106.31282	-170.03496	37.334377	142.14221	17089.66	-16.516685	7.282267	7.2923913	327.90964	20.69403386116028
2	1.2	0.2	119.40472	32.24975	213.59938	78.3957	235.92545	8.301596	247.1799	225.37895	23.870813	43.0	10000	144.53131	67.4666	309.34537	-90.99596	144.53357	67.461845	306.11096	-91.93451	154.90474	65.477486	323.90814	-38.653553	2.0203001	6.6455708	40.3011	-15.87169	10.068586	9.938673	23.694693	41.17863702774048
3	1.2	0.2	283.9523	81.520035	576.6731	98.11849	212.27422	14.903054	231.17723	188.38245	55.31111	38.9	15000	264.81854	105.055405	425.2211	-117.72103	264.82312	105.03077	443.72537	-131.33662	277.37408	97.12274	418.41672	-138.21938	3.8772092	8.865792	43.16815	-16.727097	41.628746	43.11272	63.926376	64.81071043014526
4	1.2	0.2	336.05603	85.07768	706.4075	203.44037	460.70557	45.27227	525.73566	413.58664	63.35443	86.5	20000	257.55612	123.40404	425.3588	-64.53473	257.55692	123.40706	430.75732	-69.205475	265.53986	119.29861	429.81937	-64.666145	1.4721246	8.444899	75.55839	-17.162817	35.36461	35.035564	54.582893	88.89640808105469
5	1.2	0.2	446.8851	86.1048	700.3578	306.65625	360.40698	29.07161	411.41693	326.29605	89.53571	70.9	25000	226.87012	121.81506	399.71503	-65.15047	226.87134	121.805016	396.96887	-76.21366	232.64491	119.91305	394.70203	-80.93916	-0.83318174	6.6825824	39.748672	-18.511597	27.517483	28.098988	44.350243	113.07394528388977
6	1.2	0.2	378.14877	93.643394	610.77765	174.72261	334.7818	22.551624	358.2151	297.42993	79.2381	69.6	30000	201.52588	113.15249	374.7081	-38.27848	201.5275	113.14699	373.435	-61.21567	205.69112	112.24835	372.37207	-49.11125	-1.7909802	5.7837114	38.25849	-17.475857	24.881466	25.109951	37.55883	137.08914232254028
7	1.2	0.2	387.353	85.49622	682.00934	248.8175	443.44223	15.236253	473.80777	421.28918	79.39683	91.2	35000	186.37874	106.465965	353.51538	-24.644497	186.3809	106.4592	351.71423	-28.788969	189.94366	106.13301	353.51038	-53.00907	-2.0045545	5.539186	40.80244	-16.786411	20.59421	20.873755	30.859325	161.4868869781494
8	1.2	0.2	466.67322	83.07342	757.3319	335.05826	391.74448	65.52144	478.5755	307.82425	91.4	79.4	40000	180.36714	101.98527	342.04498	-25.51876	180.3691	101.97699	342.936	-23.49367	183.64043	101.87623	341.96173	-24.085241	-2.385521	5.3457747	51.745785	-18.107151	16.574387	16.874615	25.117401	185.8682222366333
9	1.2	0.2	516.1688	94.06137	824.0009	321.13464	582.9596	174.15875	1036.5859	440.27377	100.265305	114.2	45000	183.06335	100.518326	348.97168	-30.67707	183.064	100.51384	348.16635	-23.79322	186.14815	100.424774	347.89328	-32.698742	-2.5559127	5.1014843	37.661903	-17.028715	14.174141	14.451678	21.32253	210.09503173828125
10	1.2	0.2	482.87503	99.854996	830.4361	330.64102	632.6688	177.06598	1001.2521	406.35596	95.09434	128.6	50000	186.19357	101.0014	357.49112	-19.990269	186.19357	100.99898	351.99307	-21.959404	189.01718	100.90801	349.1486	-31.591896	-2.6583982	4.9367614	32.272354	-16.744047	13.598494	13.8261	20.282103	234.91062021255493
