Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.47446066	0.042199418	0.54501307	0.2719052	70.85064	-0.027424218	0.038550254	0.1781131	-0.31070808	4096	0.007062954	50.205643	-0.028599478	-48.90445	11.386753	0.002850918	0.015625	15.0	163.02688694000244
1	0.47241548	0.049116887	0.5451989	0.3051834	71.454544	6.760379	3.043204	22.369205	0.043140836	8192	0.027410042	3.518352	-0.017517991	-1.993624	10.740721	0.0050385017	0.015625	15.0	176.50864267349243
2	0.473223	0.04372979	0.5405904	0.35113555	68.15	6.7301683	3.0169272	24.193594	0.07793343	12288	-0.08502622	3.7001863	-0.01471509	-2.8807924	11.142601	0.0014460888	0.015625	15.0	189.87320351600647
3	0.4852179	0.034004953	0.54170763	0.37681293	67.816666	6.697275	2.8212602	17.952358	0.28387937	16384	-0.09262435	0.83636487	-0.021486089	-0.55161	11.027222	-0.00041581318	0.00390625	15.0	203.2642056941986
4	0.4680453	0.04171659	0.5321204	0.37624696	77.61539	6.706405	2.8836358	16.407244	0.4404399	20480	-0.068044275	0.84949744	-0.015665844	-0.60731804	10.859932	0.0011407472	0.0	15.0	217.20506072044373
5	0.4678664	0.035217624	0.5276938	0.38077572	72.85714	6.4443603	2.9174042	13.464594	0.3399685	24576	-0.032467645	0.34880948	-0.012372445	-0.16675758	11.021214	0.005163418	0.0078125	15.0	230.47632551193237
6	0.46796554	0.03716016	0.5321736	0.37721625	68.79661	6.3730154	2.8571606	13.339613	0.39545152	28672	-0.033105507	0.5872576	-0.017189272	-0.23928648	10.807787	-0.0029055532	0.02734375	15.0	244.2975354194641
7	0.46915013	0.046773106	0.5334478	0.34092703	78.03846	6.403343	2.9183164	13.564977	0.23000821	32768	-0.005863512	0.6406962	-0.019200105	-0.4610449	10.656193	0.013568653	0.015625	15.0	258.34999561309814
8	0.47089264	0.038472448	0.5332555	0.3618715	67.63793	6.3378854	2.8989232	13.191132	0.24862719	36864	-0.009081798	0.2778762	-0.011499364	-0.16012461	11.107829	-0.00644557	0.02734375	15.0	272.2086081504822
9	0.47152373	0.037873026	0.5364547	0.37765446	69.0339	6.436654	2.8277714	12.852689	0.26189107	40960	-0.0070679598	0.54488134	-0.013335183	-0.15669388	11.005915	0.0010908823	0.03125	15.0	285.9231102466583
10	0.47262082	0.037998088	0.5329056	0.37751088	66.409836	6.301711	2.8709133	13.09993	0.22747415	45056	0.029768536	0.49718523	-0.018959183	-0.2255373	11.051998	0.0037733633	0.0546875	15.0	299.41589069366455
11	0.4674917	0.04718031	0.53281194	0.33917484	76.90566	6.367956	2.9191365	14.129073	0.23315418	49152	-0.028307274	0.7003433	-0.016713277	-0.37410298	10.948267	0.010507757	0.06640625	15.0	312.93604922294617
12	0.4761782	0.039005417	0.5359631	0.31285307	61.53846	6.3081307	2.8517182	15.089429	0.30652332	53248	0.031419396	0.54881763	-0.013190113	-0.1903249	11.20145	0.009499159	0.0546875	15.0	326.30368161201477
13	0.46121284	0.04614348	0.53133726	0.33517492	75.33962	6.33492	2.9108784	12.5507345	0.25107634	57344	0.14056772	0.24105258	-0.025339223	-0.16189423	10.960811	0.0025938246	0.07421875	15.0	339.97622990608215
14	0.47072762	0.042099465	0.5331861	0.378234	72.75	6.3497458	2.8605878	12.4485235	0.24250479	61440	-0.12783974	0.19627032	-0.01424709	-0.09599447	10.935759	0.0038018078	0.04296875	15.0	353.386426448822
15	0.47469032	0.036353443	0.5317612	0.37750974	73.854546	6.6254992	2.8390846	14.170929	0.24587777	65536	0.0070021953	0.18438584	-0.009906208	-0.085676484	10.994005	0.0022240095	0.02734375	15.0	367.2850458621979
16	0.47351688	0.038763683	0.5325818	0.3762479	75.0	6.6190996	2.8921518	13.105813	0.35022098	69632	-0.061897445	0.19503169	-0.014367815	-0.10137873	10.951169	0.0051060487	0.05859375	15.0	381.17844414711
17	0.47409979	0.03835712	0.5333157	0.34919122	68.98245	6.543658	2.8870883	12.53176	0.27749282	73728	0.060156945	0.1439493	-0.010867011	-0.07081942	10.762623	0.011890834	0.03125	15.0	394.90748596191406
18	0.46948856	0.037111502	0.53213435	0.3769855	68.98305	6.3772745	2.834152	13.660461	0.23614115	77824	0.015240356	0.50533015	-0.018653415	-0.20482603	10.767799	0.0058032237	0.06640625	15.0	408.4748568534851
19	0.46525007	0.04450015	0.53210837	0.30541256	68.932205	6.2191863	2.9624722	14.877452	0.22489461	81920	0.1805582	0.7768615	-0.035839677	-0.23568863	10.976391	0.010109115	0.0546875	15.0	422.1290421485901
20	0.47375005	0.03885466	0.53347105	0.34155253	67.583336	6.4064407	2.865911	13.226669	0.2679092	86016	-0.012557704	0.511279	-0.018927287	-0.19641528	11.10704	0.0064163394	0.0546875	15.0	435.8785455226898
21	0.46601418	0.050209146	0.53298503	0.29252276	77.037735	6.2739763	3.0394921	13.759648	0.2415728	90112	0.072049335	0.9054945	-0.017266732	-0.5937231	10.989908	0.0062856525	0.05859375	15.0	449.7028841972351
22	0.4736731	0.03814952	0.5331977	0.37626812	66.29508	6.210154	2.813663	17.1368	0.27339357	94208	-0.033045687	0.40564945	-0.019967966	-0.31922263	11.345474	0.0011449736	0.05859375	15.0	463.3985984325409
23	0.4716231	0.035999384	0.53243154	0.3696692	68.55932	6.4723063	2.906175	13.76853	0.29223472	98304	-0.028086524	0.69163585	-0.01567274	-0.38501444	10.890213	0.007890433	0.078125	15.0	476.6138985157013
24	0.47214085	0.036810085	0.532982	0.3763323	67.53333	6.3655996	2.802062	12.481226	0.2883336	102400	0.06682394	0.18459292	-0.012192059	-0.11196956	11.416826	0.017151335	0.09765625	15.0	490.26926040649414
25	0.474137	0.041797757	0.53320926	0.37615672	71.333336	6.4434733	2.9306753	14.861988	0.1836301	106496	0.039944302	0.5844945	-0.01642758	-0.2966071	11.073783	0.0052267425	0.05859375	15.0	504.07178473472595
26	0.46450537	0.047644384	0.5364937	0.37761313	81.68	6.5438046	2.9591513	12.560878	0.22412115	110592	0.073160976	0.25393906	-0.014971949	-0.16907212	11.052415	0.02227605	0.05859375	15.0	518.2191905975342
27	0.46752155	0.03585222	0.5356801	0.37785608	70.31035	6.3712254	2.8360605	13.642173	0.33032414	114688	0.02173787	0.19411334	-0.013826817	-0.13607901	10.997948	0.0089096185	0.0234375	15.0	531.8175528049469
28	0.46525085	0.04702611	0.5333122	0.37550688	78.55769	6.344472	2.9569647	12.796584	0.31607318	118784	0.08444066	1.3865061	-0.01378601	-0.5512984	10.840372	0.0021846462	0.02734375	15.0	546.1254436969757
