Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
37	0.14143805	0.02959502	0.25838128	0.09038271	46.465115	1.501748	0.74890333	4.711303	-1.6012827	380000	1.9073486e-08	0.45222965	-0.020812344	-0.40432972	10.821593	0.014991856	0.1921	7.0	1415.0861763954163
38	0.14675985	0.034280263	0.2701582	0.087410964	43.00862	1.5255593	0.79625523	5.3005304	-1.6182036	390000	-9.536743e-09	0.5237091	-0.0164155	-0.5155567	10.845483	0.018600853	0.1872	5.0	1450.0799748897552
39	0.14436103	0.028790627	0.23998687	0.08610778	46.175926	1.4371876	0.8022191	4.538062	-2.2678928	400000	1.0681152e-08	0.49451163	-0.016525295	-0.4104432	10.849831	0.016095288	0.243	6.0	1485.8965935707092
40	0.1436271	0.029218843	0.2658554	0.09164888	47.480953	1.5387951	0.8660092	4.8445387	-1.7946497	410000	-6.1035155e-09	0.5418084	-0.10119518	-0.5334642	10.819889	0.015032948	0.3594	57.0	1526.125226020813
41	0.14457892	0.03122919	0.31006122	0.08797223	46.686916	1.5300199	0.80372804	4.289934	-1.1400491	420000	9.155274e-09	0.4565097	-0.097454384	-0.44992763	10.842384	0.015302524	0.3442	52.0	1564.4151315689087
42	0.14727007	0.033938676	0.3158378	0.08562077	45.880184	1.5398767	0.8101892	4.6595607	-2.5128763	430000	-6.4849854e-09	0.50675803	-0.018610582	-0.4986068	10.839856	0.018159863	0.2198	6.0	1600.752540588379
43	0.14645937	0.031076485	0.2627465	0.092369266	46.04608	1.54383	0.82135814	5.189129	-1.3139503	440000	-1.9836426e-08	0.47907972	-0.08304816	-0.45458218	10.860186	0.015148885	0.2875	35.0	1638.3700881004333
44	0.14925115	0.03551332	0.312775	0.08748277	45.570778	1.5483236	0.8393196	4.8825307	-2.055377	450000	1.449585e-08	0.51223755	-0.082851484	-0.50171727	10.847134	0.015617863	0.2823	36.0	1676.5718040466309
45	0.14363931	0.029812537	0.266658	0.09443965	49.39109	1.5499595	0.7878102	4.5973315	-1.5493867	460000	3.8146974e-09	0.50091845	-0.020421641	-0.487134	10.811181	0.017365793	0.2146	7.0	1711.62526679039
46	0.14293376	0.028037736	0.28378543	0.092984825	49.909092	1.5482606	0.7814724	4.727723	-1.9671161	470000	3.4332275e-09	0.5022285	-0.089674704	-0.46401292	10.788818	0.015285103	0.3159	44.0	1750.2775566577911
