Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
26	0.23426709	0.029839968	0.35835412	0.17186761	42.38298	2.7034917	1.0455294	5.933524	-1.8540039	270000	1.9073486e-08	1.122683	-0.08968205	-1.0740325	10.85064	0.015316394	0.3116	37.0	900.407883644104
27	0.24004507	0.02973516	0.34758967	0.18099605	39.434784	2.637663	1.0900626	6.4618464	-1.9086097	280000	-2.2888184e-08	1.0691023	-0.11350779	-1.0307089	10.873624	0.015087374	0.4283	74.0	936.8702962398529
28	0.23824103	0.032798376	0.41109172	0.17892732	40.45935	2.6448352	1.1111072	6.4126167	-1.82766	290000	-1.8310548e-08	1.0780023	-0.022447433	-1.0165858	10.87346	0.015835825	0.1992	7.0	968.0708029270172
29	0.23800927	0.02892826	0.3313115	0.18441993	42.25	2.6905189	1.126016	6.7802835	-1.8990964	300000	4.196167e-08	1.0694357	-0.07959608	-1.0158805	10.85135	0.015375945	0.2727	31.0	1000.9161839485168
30	0.23602226	0.028324071	0.36475697	0.17689748	43.679825	2.674424	1.150594	6.268274	-2.7783513	310000	3.3569336e-08	1.0335956	-0.088737234	-1.0016233	10.880205	0.015195932	0.3062	39.0	1034.3062858581543
31	0.23692606	0.030099295	0.3615808	0.18083031	42.90987	2.7266202	1.1160359	6.8499103	-1.6443934	320000	4.4250488e-08	0.98103565	-0.023043813	-0.951426	10.778339	0.015693042	0.2072	7.0	1065.2831110954285
32	0.24099995	0.030615535	0.3848923	0.17129222	40.577236	2.7234473	1.142653	6.325052	-1.4776949	330000	1.5258789e-09	1.0629467	-0.02283297	-1.0286093	10.828394	0.0154970335	0.2366	7.0	1096.5800867080688
33	0.23825282	0.029424705	0.34562793	0.17651725	45.63014	2.6823244	1.1231406	6.4446044	-1.9498252	340000	3.0517577e-09	1.0435884	-0.12244365	-0.95524615	10.893472	0.015094155	0.474	99.0	1133.9892976284027
34	0.24055193	0.029514087	0.35859808	0.18828435	44.035397	2.789116	1.1812788	7.3900576	-2.113538	350000	4.7302247e-08	1.0579815	-0.01861486	-1.0313444	10.864106	0.016624443	0.2286	6.0	1164.5667867660522
35	0.23664722	0.026461395	0.3286345	0.18406022	47.83654	2.7677097	1.1468039	6.733266	-1.923367	360000	0.0	1.0556169	-0.11552555	-1.0089146	10.822397	0.015112108	0.4409	79.0	1199.9854686260223
36	0.24168897	0.029963898	0.37596905	0.18651006	45.036037	2.8792448	1.1349736	6.8522577	-1.3753434	370000	1.2588501e-08	1.066359	-0.10314614	-1.0378734	10.799288	0.0152357025	0.3748	54.0	1233.9079332351685
37	0.24141917	0.02956069	0.36688724	0.18617846	44.204445	2.7711492	1.1855487	6.7879252	-1.6574174	380000	2.0599366e-08	1.0749536	-0.117180355	-0.7210711	10.811364	0.015205579	0.4427	87.0	1269.3130614757538
38	0.24158777	0.027169697	0.33918196	0.18353602	43.35652	2.840628	1.1952307	6.463929	-1.574241	390000	1.2969971e-08	1.3178759	-0.08802815	-1.2847139	10.828794	0.0151450215	0.3027	37.0	1302.1927003860474
39	0.2420168	0.030246282	0.34180528	0.18624347	45.870968	2.7635758	1.1348094	6.4637465	-1.6889778	400000	2.193451e-08	0.99674004	-0.02041542	-0.9746365	10.827944	0.017796589	0.2377	6.0	1332.9631090164185
40	0.24235563	0.0281854	0.36574066	0.1878378	45.6621	2.7954247	1.2013998	6.36392	-2.0405247	410000	1.3828277e-08	0.97657347	-0.12109196	-0.85010445	10.797753	0.01340085	0.4735	99.0	1371.1167752742767
41	0.24321604	0.030593906	0.40912426	0.18448333	45.77064	2.8876379	1.2296453	7.029599	-2.1016695	420000	1.5258789e-09	1.1409053	-0.11961499	-1.1182969	10.814822	0.015019978	0.4601	89.0	1408.0584211349487
42	0.24146827	0.02826894	0.3547156	0.19164737	46.7243	2.8777232	1.175179	6.723177	-1.6438208	430000	1.5258789e-09	0.9687092	-0.11630203	-0.9502156	10.806966	0.015079764	0.454	81.0	1447.3749940395355
43	0.24671029	0.02951245	0.34300983	0.19227399	43.920704	2.885024	1.185563	6.6742606	-2.1768906	440000	1.4019013e-08	1.0297859	-0.022582706	-1.0069579	10.816022	0.015035479	0.2151	7.0	1476.3278980255127
44	0.24474008	0.03137541	0.39891377	0.18967767	46.09722	2.8061867	1.2116946	6.5931444	-1.9562292	450000	3.051758e-08	1.0920389	-0.09584418	-1.0668385	10.8085165	0.015379625	0.3523	45.0	1508.1238923072815
45	0.24088985	0.027526721	0.3366809	0.18827799	47.57619	2.891507	1.149291	6.407256	-2.0815566	460000	-2.708435e-08	1.0029893	-0.10450782	-0.96472925	10.775937	0.015120334	0.375	59.0	1541.6701030731201
46	0.2431386	0.027912755	0.38456884	0.18647607	48.15459	2.91053	1.1322163	6.87994	-1.6117454	470000	-9.155274e-09	0.9702877	-0.11181074	-0.95184624	10.745482	0.0150120575	0.4121	67.0	1576.5768077373505
47	0.24436411	0.028960908	0.3771343	0.19313061	50.20707	2.9207003	1.1993366	7.5516753	-1.7891967	480000	1.373291e-08	1.0570656	-0.023091482	-0.80225873	10.755142	0.0145043535	0.207	7.0	1606.5735912322998
48	0.24435842	0.028546112	0.34269893	0.19280905	51.796875	2.9689379	1.3100661	7.2996373	-1.850692	490000	2.746582e-08	1.2428036	-0.109847136	-1.2262092	10.7254	0.01513058	0.4104	64.0	1639.942317724228
49	0.24686265	0.028620688	0.36969653	0.1955823	49.019608	3.0689824	1.217941	6.9575458	-2.0254211	500000	-1.2683868e-08	0.99780166	-0.09121573	-0.8464541	10.690996	0.015118623	0.3307	39.0	1672.609344959259
50	0.24311925	0.024285445	0.3306151	0.19045393	48.373787	2.998452	1.2233418	6.809221	-1.229938	510000	-1.9073486e-08	1.1692797	-0.08281953	-1.1422586	10.711001	0.015482279	0.2849	34.0	1706.3541622161865
51	0.24575515	0.029126605	0.3420693	0.18246834	51.427834	2.985261	1.1938047	6.36147	-2.5373886	520000	-3.0517577e-09	1.0451976	-0.101325914	-1.0262637	10.719114	0.015257169	0.3681	53.0	1741.9771118164062
52	0.24750799	0.028993824	0.40305847	0.19135663	47.0283	2.943891	1.2623866	7.1303387	-1.8050709	530000	1.525879e-08	1.0187467	-0.019563774	-0.8552939	10.671851	0.01591918	0.2163	6.0	1771.0276296138763
53	0.24931218	0.029238896	0.3527349	0.19076194	49.256157	3.01691	1.2555431	7.4927893	-1.9097148	540000	-1.1825562e-08	1.2458909	-0.10805137	-1.2246182	10.720461	0.0151633	0.3948	63.0	1804.9687314033508
54	0.24715674	0.024682272	0.3264391	0.1920069	51.0	2.9709113	1.2449504	6.795972	-1.7038428	550000	-7.93457e-08	1.0796834	-0.09563906	-1.0610439	10.699329	0.015166474	0.3408	47.0	1841.3795776367188
55	0.2492953	0.027106367	0.36613	0.20114356	50.964287	3.0952814	1.2737054	7.222081	-2.5742447	560000	1.8501282e-08	1.072779	-0.026032496	-1.0549666	10.733586	0.013839035	0.1731	8.0	1874.7360620498657
56	0.24560061	0.026060684	0.36837915	0.18519351	50.583755	3.0119007	1.2454071	7.2212334	-1.5741112	570000	6.866455e-09	1.037142	-0.019172046	-0.9854976	10.697013	0.016432444	0.2234	6.0	1908.7466094493866
57	0.24748531	0.027677443	0.36815262	0.1920836	49.08867	3.0647817	1.2477313	7.5235887	-1.731333	580000	3.051758e-08	0.9738072	-0.110217825	-0.95992327	10.684176	0.015089801	0.4066	70.0	1947.1088824272156
58	0.24608308	0.027485188	0.39334717	0.20363003	52.172775	2.8862562	1.2981691	7.3668385	-2.52071	590000	-1.9073486e-08	1.0077258	-0.12275355	-0.88011205	10.683427	0.014833176	0.4818	99.0	1987.613456249237
59	0.24702552	0.027501725	0.35845384	0.18729015	53.17647	3.1119878	1.2546754	7.2398906	-1.4970336	600000	9.155274e-09	1.0898695	-0.11065831	-1.0740902	10.654616	0.015113242	0.4119	67.0	2024.987491607666
60	0.24726754	0.026837857	0.3263481	0.19071743	52.746033	3.1645706	1.2206563	7.3201323	-1.576926	610000	-9.155274e-09	1.0312742	-0.023469927	-1.0144304	10.6522455	0.015153794	0.211	7.0	2058.2515976428986
61	0.24915041	0.028439378	0.32614774	0.20113921	52.473682	3.0322983	1.2451165	6.8459888	-1.9280074	620000	2.2888184e-08	1.0540967	-0.09049083	-1.0304118	10.650003	0.0151945865	0.3154	42.0	2095.174095392227
62	0.25006896	0.024594769	0.3358581	0.18684933	52.015625	3.151314	1.2233708	6.900197	-1.8975892	630000	-9.918213e-09	0.9991709	-0.12101735	-0.9748851	10.626752	0.015102824	0.4621	96.0	2135.4184896945953
63	0.2508017	0.02966263	0.38696614	0.18616837	52.062828	3.0405474	1.2860821	6.6154184	-1.6226097	640000	-1.6403199e-08	0.9855867	-0.092723355	-0.9679054	10.59998	0.015125879	0.3267	44.0	2172.563366651535
64	0.24501073	0.025937183	0.3344794	0.19369282	54.612022	3.1166553	1.2432212	6.988288	-2.747023	650000	1.1444092e-08	0.97066706	-0.119890064	-0.9400387	10.638721	0.014811496	0.4743	99.0	2213.676362991333
65	0.2498747	0.028025875	0.33972153	0.18844908	55.68715	3.1232505	1.2225287	6.638128	-1.4677303	660000	-1.5449524e-08	0.9585667	-0.019362228	-0.9380297	10.562566	0.016809955	0.242	6.0	2247.5288746356964
66	0.25206557	0.028372118	0.357511	0.19072908	53.138298	3.0880246	1.2858311	7.0117364	-1.6497815	670000	-2.4414062e-08	1.0327718	-0.10686177	-1.0144458	10.585608	0.015047135	0.3901	64.0	2285.0817806720734
67	0.24958022	0.027222145	0.39974454	0.1821736	55.78771	3.177744	1.2969904	6.8556776	-1.9022477	680000	3.242493e-08	1.0136311	-0.121268466	-0.99654174	10.59065	0.015070495	0.4836	97.0	2325.923766851425
68	0.2542539	0.031957183	0.4145095	0.19045469	52.0	3.223861	1.286076	7.6216445	-1.8076389	690000	-3.0517577e-09	0.96385604	-0.11668941	-0.94729763	10.542662	0.015028662	0.4457	80.0	2365.2341940402985
69	0.250256	0.028111383	0.3554052	0.19317073	55.220993	3.1290288	1.2772375	6.8032947	-1.3923812	700000	-6.1035155e-09	0.9325217	-0.08356492	-0.91762316	10.543008	0.01523376	0.2997	33.0	2400.810881137848
