Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
26	0.053033225	0.01726836	0.13236925	0.018285714	100.47475	0.8152436	0.2064302	1.5147072	-0.0777937	270000	9.155274e-09	0.13615014	-0.017458	-0.07816492	10.871274	0.017544627	0.2539	5.0	1045.6306011676788
27	0.050685823	0.013463349	0.09272728	0.018045042	94.84762	0.8567412	0.20102197	1.5409303	0.06535827	280000	3.4713747e-08	0.14065458	-0.017323602	-0.08266764	10.902584	0.01799357	0.251	5.0	1082.1865220069885
28	0.052818943	0.011825264	0.087189265	0.0229107	114.0	0.860101	0.21402878	1.5969416	-0.07377512	290000	-1.2207031e-08	0.13441892	-0.07297382	-0.08424029	10.910866	0.015481167	0.2629	24.0	1121.1741082668304
29	0.052671485	0.01578904	0.12570101	0.020875176	97.59406	0.88068503	0.21123704	1.5384742	-0.10264037	300000	-1.525879e-08	0.14464831	-0.12181977	-0.085572496	10.88579	0.013635174	0.469	79.0	1166.3672275543213
30	0.054218333	0.014114531	0.09369054	0.019336144	98.18812	0.86876124	0.22179101	1.6170406	-0.054015525	310000	-1.449585e-08	0.1516875	-0.121719934	-0.094138466	10.908	0.013835536	0.4663	79.0	1211.0035786628723
31	0.053303253	0.013403585	0.106090166	0.02385212	113.5	0.89778936	0.2200686	1.7113197	-0.36968252	320000	-4.2724608e-08	0.14965087	-0.07915751	-0.091897756	10.80085	0.015791321	0.2729	27.0	1250.2948276996613
32	0.0543865	0.015484351	0.0950503	0.016211629	106.02128	0.9089457	0.21814564	1.6266389	-0.06480889	330000	3.0517577e-09	0.15947583	-0.021799881	-0.09981501	10.845909	0.015761862	0.233	6.0	1286.4051020145416
33	0.053722937	0.01369994	0.12245144	0.02461458	108.933334	0.93000364	0.23813601	1.7235068	-0.28889278	340000	-4.8446655e-08	0.15231313	-0.12143042	-0.09949161	10.910602	0.013580463	0.4744	79.0	1331.4751811027527
34	0.057256304	0.013769032	0.12386815	0.021477323	114.87209	0.9202829	0.22172333	1.6541102	-0.24912865	350000	-3.051758e-08	0.16522543	-0.121486284	-0.108027615	10.881809	0.013364333	0.4602	79.0	1377.1325323581696
35	0.058617942	0.01606674	0.11354726	0.020360226	106.29032	0.96682185	0.23006915	1.8869755	-0.025544954	360000	4.577637e-09	0.16533966	-0.1201293	-0.1096436	10.828769	0.01376534	0.4705	79.0	1422.1287610530853
