Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
17	1.0	0.2	5.2336826	0.26943383	5.564117	4.547285	5.099973	0.05902287	5.2350554	5.0269895	85.75	74.6	69632	162.25732	79.285484	287.3353	-114.37691	162.25867	79.27417	282.89325	-119.585075	163.32993	78.8826	277.75607	-124.15522	-3.5561194	5.385752	26.901709	-24.364223	19.23996	20.086065	13.909177	2078.759514093399
18	1.0	0.2	5.068297	0.32169676	5.680858	4.449746	4.846111	0.30025697	5.3277793	4.5702157	96.02381	105.5	73728	163.45056	80.11185	283.4435	-100.60647	163.45174	80.10174	283.593	-110.659424	164.4665	79.71281	278.09848	-113.170975	-3.4382222	5.7509737	29.881945	-22.84807	18.549908	19.367315	13.422852	2199.820097923279
19	1.0	0.2	5.1646304	0.32109812	5.5052433	4.4168434	5.2816715	0.23578656	5.526113	4.816027	91.844444	95.4	77824	164.92374	80.54012	284.53067	-95.67403	164.9258	80.52948	286.2738	-97.418076	165.9424	80.13942	283.59393	-106.31322	-3.5639215	5.971709	31.059757	-22.575905	17.345667	18.10158	12.707616	2322.674245595932
20	1.0	0.2	5.152824	0.31201622	5.5559115	4.467134	5.3021407	0.2847867	5.53839	4.517913	85.833336	102.4	81920	167.13739	81.78114	289.4815	-94.0791	167.13957	81.7716	287.39325	-93.018875	168.15425	81.438774	282.64044	-96.62643	-3.5739343	5.89343	29.510675	-23.237337	16.250937	16.898748	11.844112	2445.164184331894
21	1.0	0.2	5.191065	0.26139724	5.5584707	4.6079106	5.227844	0.33132342	5.5537114	4.6369543	85.97872	87.4	86016	169.06062	83.26942	289.72733	-89.43798	169.0626	83.261566	290.3924	-88.645966	170.10399	82.96068	286.61673	-91.3435	-3.6001275	5.824468	28.814507	-23.48516	15.46072	15.89246	11.235682	2564.5370976924896
22	1.0	0.2	5.1263714	0.26554397	5.4699125	4.491052	5.000853	0.23213978	5.303648	4.6442013	96.0	101.4	90112	170.95815	84.77255	294.55664	-89.89237	170.95898	84.76734	294.81866	-87.0299	172.04826	84.49804	291.68436	-87.36003	-3.6253548	5.6556807	27.351437	-21.967398	14.906878	15.078938	10.805229	2688.8005805015564
23	1.0	0.2	5.0686255	0.33033246	5.47716	4.4946494	5.2562246	0.25553736	5.4895954	4.668388	97.166664	98.4	94208	173.45667	86.16803	298.93448	-81.11657	173.45781	86.165405	299.2006	-94.128494	174.5762	85.912155	295.19244	-83.632774	-3.754247	5.470431	28.644266	-24.344494	14.4255295	14.512198	10.223338	2809.3688204288483
24	1.0	0.2	5.1477346	0.2968175	5.5437837	4.476268	5.2720118	0.27446103	5.460796	4.513741	94.790695	77.8	98304	176.17258	87.59873	303.39624	-78.42757	176.17308	87.5965	302.9685	-88.48134	177.3231	87.353874	300.99567	-82.1935	-3.9240482	5.250601	27.605907	-22.408014	14.163727	14.202904	10.003585	2931.5881056785583
25	1.0	0.2	5.1240716	0.31781965	5.5003586	4.4950333	5.077658	0.33164784	5.577256	4.651185	91.6	101.4	102400	178.17978	89.03338	307.9468	-74.919106	178.18083	89.031685	307.2686	-87.073586	179.34927	88.80279	305.48566	-80.01421	-4.050665	5.0879455	26.96219	-23.16309	14.031417	14.066462	9.650435	3051.946899175644
26	1.0	0.2	5.10622	0.3355466	5.52053	4.440431	5.414595	0.07244625	5.5065684	5.285064	95.93023	86.5	106496	180.41853	89.99143	312.19632	-63.986824	180.41846	89.98935	311.97556	-72.42568	181.62889	89.78356	307.9715	-68.99586	-4.2562294	4.9089847	25.782993	-21.860596	13.876226	14.009972	9.324594	3172.755167245865
27	1.0	0.2	5.165768	0.2793567	5.4934955	4.573877	5.277661	0.22407782	5.480225	4.7907853	93.34091	103.9	110592	182.75061	91.41324	316.11893	-59.515377	182.75133	91.4111	316.01883	-65.53466	184.0065	91.20489	314.1643	-62.785946	-4.4586496	4.771201	27.512688	-23.682995	13.676333	13.841785	9.174932	3293.2362818717957
28	1.0	0.2	5.214522	0.22809398	5.493084	4.484912	5.4307904	0.09798461	5.5537543	5.272388	97.04762	87.2	114688	184.86728	92.688644	320.83115	-57.444332	184.86734	92.6871	319.74323	-58.424713	186.14047	92.51308	317.37656	-59.699547	-4.4974747	4.6540613	27.095478	-24.13844	13.648355	13.716651	8.934798	3415.3522233963013
