Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
18	1.2	0.2	534.6285	117.48343	857.887	367.13937	591.37866	113.72262	875.30597	459.98196	103.145836	110.3	90000	197.87206	101.07578	352.33264	-22.81704	197.8726	101.07239	349.93546	-29.060707	199.60426	100.878265	347.65082	-29.663725	-4.7003145	4.0170603	38.44939	-17.119827	12.2804785	12.475053	15.950105	376.65146136283875
19	1.2	0.2	544.94495	99.144646	901.08185	403.4854	564.75226	89.43211	702.4446	451.76187	104.875	109.5	95000	199.98103	101.876205	354.0327	-24.327341	199.98148	101.87289	355.34973	-29.144964	201.6678	101.65719	351.65485	-25.106903	-4.742133	4.028204	31.517284	-17.36903	12.108627	12.271044	15.43376	398.417334318161
20	1.2	0.2	548.427	90.45402	843.25037	421.38208	479.5639	49.30074	611.60657	429.6152	105.61702	88.3	100000	201.70088	102.17961	354.81082	-24.514778	201.70229	102.175865	353.61728	-19.455936	203.34027	101.96463	352.54462	-30.37968	-4.764196	3.97552	35.202824	-17.23124	11.930643	11.96178	14.902791	419.63420844078064
21	1.2	0.2	536.9208	96.854805	799.39484	381.61243	530.34454	48.74134	631.60297	442.5313	102.20408	98.6	105000	203.43758	102.563896	360.05533	-33.348133	203.4386	102.560356	357.7574	-35.540684	205.05476	102.36005	355.7572	-40.752445	-4.7442245	4.0242853	27.698895	-17.838924	12.077898	12.190145	14.79976	441.30934953689575
22	1.2	0.2	560.32074	117.123344	897.5359	362.34323	506.42548	50.42017	592.4371	430.99792	109.77778	96.6	110000	204.82436	102.65244	357.61798	-31.411488	204.8253	102.649635	358.52982	-35.59889	206.3831	102.43866	356.8746	-30.215878	-4.909343	3.9797008	27.349716	-18.49031	11.916604	12.013729	14.608502	462.5128884315491
23	1.2	0.2	555.8478	98.37807	866.0151	393.5775	535.1745	50.315224	623.4614	479.28082	107.85107	98.8	115000	206.48691	103.578064	361.68808	-42.495846	206.48817	103.57406	361.0141	-28.384558	208.06677	103.36412	358.81323	-47.804398	-4.8514023	4.034059	56.839718	-17.536694	11.766981	11.850272	14.038262	484.4034924507141
24	1.2	0.2	549.4306	108.53859	835.98486	397.95322	573.54675	130.30333	809.7423	391.70184	104.770836	117.9	120000	208.4548	104.39522	361.97256	-16.148102	208.45654	104.39369	362.39154	-33.839146	209.98306	104.206696	362.35568	-28.152315	-4.739187	3.9795666	32.50158	-18.625956	11.782376	11.701451	13.633914	506.28838992118835
25	1.2	0.2	566.93427	129.17604	974.1698	328.49792	600.1177	103.90142	763.67664	457.56522	111.04444	113.8	125000	209.40399	104.987236	366.22366	-30.491238	209.4055	104.98421	364.58975	-26.671944	210.86285	104.78614	362.19687	-24.305891	-4.8608403	3.9748356	30.540268	-17.705425	12.016918	11.920836	13.776895	528.0498492717743
26	1.2	0.2	560.0239	106.58783	980.498	394.14062	479.1363	95.68964	629.51575	355.12927	108.434784	98.7	130000	210.00821	104.91826	366.2258	-25.401625	210.01013	104.9143	363.45874	-18.298094	211.4492	104.72174	363.02075	-27.340563	-4.9989786	3.95867	35.107803	-16.887499	11.958971	11.968102	13.783432	549.6428852081299
27	1.2	0.2	563.3953	145.42683	1169.4128	326.4882	565.28894	158.47812	876.6144	452.03387	109.54348	107.9	135000	211.02715	104.91303	365.4292	-40.375065	211.02927	104.90993	365.61407	-20.668266	212.44916	104.69973	362.80704	-49.49763	-5.080672	3.9393423	30.94975	-16.730707	11.85597	11.818356	13.268974	571.6214172840118
