Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
26	0.1431003	0.0380509	0.30500394	0.07972004	38.98828	1.3868606	0.6469455	3.834179	-1.0869803	270000	-1.6403199e-08	0.3575644	-0.109843634	-0.2651952	10.879934	0.015150897	0.4029	70.0	947.1871247291565
27	0.14245075	0.03162664	0.2711832	0.08876556	40.245968	1.3065145	0.70252097	4.0560646	-0.96680856	280000	4.348755e-08	0.40234056	-0.022376224	-0.3356374	10.898572	0.014923368	0.2114	7.0	980.9269623756409
28	0.13889387	0.029848894	0.27085698	0.08624248	40.30645	1.4054304	0.6886646	3.9596143	-1.0372689	290000	4.9591065e-09	0.4029678	-0.11173897	-0.35455018	10.90666	0.015198115	0.4087	77.0	1019.7478878498077
29	0.13991904	0.030340185	0.24803762	0.087182246	42.177216	1.3819491	0.6854458	3.7995734	-1.2062804	300000	-1.2588501e-08	0.37127197	-0.02196182	-0.3235696	10.874281	0.014182	0.2385	7.0	1052.3577511310577
30	0.14474177	0.03349428	0.26943544	0.08339953	42.334747	1.421835	0.7163752	3.8894706	-1.0410644	310000	3.5095216e-08	0.3823873	-0.092246115	-0.34049982	10.909132	0.015296701	0.3199	45.0	1088.9127824306488
31	0.14284727	0.03431086	0.27325538	0.08161519	42.241524	1.4011484	0.7188198	3.9542801	-1.1124735	320000	-2.4414062e-08	0.3703834	-0.09353134	-0.28669846	10.805528	0.015089058	0.3245	46.0	1125.5172610282898
32	0.14357872	0.03363991	0.27745923	0.09690414	44.092922	1.4090127	0.71942	4.391456	-0.98960316	330000	-1.6784668e-08	0.40675616	-0.02212429	-0.36895132	10.849695	0.0163918	0.2233	7.0	1158.306518316269
33	0.14230682	0.03078487	0.28437415	0.08742186	44.52232	1.4335189	0.72981447	4.3086176	-1.1934602	340000	6.1035155e-09	0.37372097	-0.105799265	-0.32001132	10.914916	0.015094843	0.3833	63.0	1195.7435472011566
34	0.14059573	0.029273313	0.29355615	0.0922512	44.774776	1.4750012	0.67924714	3.9928567	-0.87185764	350000	3.051758e-08	0.37075454	-0.090986416	-0.3375336	10.88838	0.015263247	0.3163	43.0	1232.2660419940948
35	0.14337872	0.029336357	0.24055843	0.09059924	43.285713	1.4779844	0.75675607	4.299409	-1.4601226	360000	-3.3187867e-08	0.37476844	-0.10951777	-0.3376352	10.837595	0.015158825	0.3999	69.0	1269.462914943695
36	0.14354257	0.026383916	0.20567758	0.09162266	45.29091	1.4580402	0.7592649	3.9932735	-1.8264391	370000	-2.8800965e-08	0.41140336	-0.024135381	-0.35568133	10.811694	0.0148354275	0.189	8.0	1303.8603570461273
37	0.1413089	0.029911323	0.24195148	0.08733324	47.660286	1.4910324	0.7405443	4.1887355	-1.0012845	380000	1.525879e-08	0.38457966	-0.021873558	-0.3559531	10.829897	0.017478213	0.2211	7.0	1336.7348704338074
38	0.14967245	0.03694301	0.31964713	0.09226703	44.34667	1.5291297	0.7653493	4.4249625	-1.1444156	390000	-4.0817262e-08	0.40323755	-0.09549336	-0.3704861	10.853575	0.015151629	0.3447	49.0	1373.3849880695343
39	0.14631754	0.031145632	0.2809547	0.091389336	45.720184	1.5103644	0.7693768	4.801133	-0.91154563	400000	4.043579e-08	0.43345195	-0.021977402	-0.27877122	10.849976	0.01658877	0.2293	7.0	1406.6939668655396
40	0.14479679	0.035447747	0.30998465	0.09406015	48.072117	1.5010941	0.7956936	4.300805	-1.0532303	410000	-2.1743775e-08	0.49050626	-0.07019164	-0.46023613	10.819778	0.015274162	0.2144	27.0	1441.4841568470001
41	0.14793935	0.027562398	0.2450223	0.09847566	45.72477	1.5553058	0.73393756	4.281349	-1.0662029	420000	1.6784668e-08	0.39809743	-0.102047324	-0.3713661	10.845542	0.015299847	0.357	58.0	1479.2588987350464
42	0.14515698	0.031342	0.2858387	0.0888835	45.272728	1.5316976	0.8075348	4.6797013	-1.2434235	430000	2.746582e-08	0.39765012	-0.09156585	-0.34460822	10.837626	0.015157204	0.3163	44.0	1516.665721654892
43	0.15011549	0.035359032	0.33978608	0.085452646	47.203793	1.5064532	0.8080549	4.5015097	-1.6767609	440000	8.392334e-09	0.44541836	-0.09781493	-0.3945651	10.852404	0.015189436	0.3448	52.0	1554.5777881145477
44	0.1447438	0.028674647	0.24014498	0.09429872	48.188404	1.5949116	0.7811664	4.357656	-1.351706	450000	1.525879e-08	0.42786705	-0.11052971	-0.4017378	10.836468	0.015113112	0.4042	74.0	1593.5712163448334
45	0.14751437	0.031879243	0.25818634	0.0894353	49.29703	1.5463179	0.8051905	4.640413	-1.0141723	460000	2.1648408e-08	0.4123318	-0.104901485	-0.06628302	10.796956	0.015153113	0.3781	61.0	1631.0956478118896
46	0.1512161	0.031386107	0.31788072	0.09137798	47.27962	1.6508217	0.95727366	4.7338295	-1.0761569	470000	-3.223419e-08	0.78029376	-0.1035952	-0.752174	10.765191	0.015390308	0.3638	55.0	1667.6356344223022
47	0.1516985	0.031746205	0.2821368	0.09986752	46.490654	1.5676092	0.81998634	4.668043	-1.1787382	480000	-3.967285e-08	0.47366285	-0.09576219	-0.43907323	10.78174	0.015266667	0.335	51.0	1703.7873389720917
48	0.15380895	0.037336048	0.30315235	0.096108116	47.06132	1.5739832	0.80841774	4.7335577	-1.4401494	490000	-6.1035155e-09	0.44304863	-0.02153247	-0.4033707	10.744192	0.015399001	0.2186	7.0	1738.021992444992
49	0.15028195	0.032300554	0.25547066	0.09656371	50.38889	1.5982581	0.8135384	4.322131	-1.0862777	500000	9.155274e-09	0.4439669	-0.02066808	-0.40723258	10.717881	0.017206194	0.2082	7.0	1771.207626581192
50	0.15416753	0.036921166	0.3191523	0.09206696	49.402985	1.6353685	0.81997854	4.527139	-1.5793891	510000	-1.2207031e-08	0.44062158	-0.09423989	-0.4204524	10.74209	0.015194749	0.3231	48.0	1808.504236459732
51	0.15306592	0.033058677	0.26019478	0.09677854	48.682926	1.6554863	0.8319238	5.3287454	-1.2761445	520000	-2.2888184e-08	0.43906307	-0.084072694	-0.41355157	10.744713	0.015102468	0.3004	38.0	1843.4694919586182
52	0.15400448	0.03248281	0.24514867	0.09802786	50.07035	1.6404381	0.8792857	4.749621	-1.9532212	530000	2.2888184e-08	0.4609088	-0.10095725	-0.41313174	10.702671	0.01519996	0.3611	56.0	1880.4404726028442
53	0.15607296	0.031914826	0.2511559	0.10077235	50.414143	1.7011242	0.82354915	4.4535484	-2.227229	540000	-4.577637e-09	0.46682948	-0.022323878	-0.44005126	10.7386055	0.015887143	0.2335	7.0	1912.7368650436401
54	0.15236728	0.030988336	0.28191206	0.097150445	53.902702	1.667203	0.8424384	4.78798	-1.4528135	550000	3.7574768e-08	0.48999652	-0.017632877	-0.4677235	10.72686	0.018809695	0.2389	6.0	1946.1171202659607
55	0.15501903	0.03127262	0.2676185	0.10559818	51.427834	1.7245666	0.8839405	5.2958417	-1.672339	560000	-5.4359437e-09	0.47878984	-0.09140935	-0.4089216	10.767246	0.015123348	0.3223	47.0	1982.546641588211
56	0.1581363	0.034053516	0.3035006	0.08861823	51.241024	1.7207013	0.8940927	5.155389	-1.337014	570000	3.3569336e-08	0.53655773	-0.09004583	-0.5113122	10.724955	0.015165549	0.3078	43.0	2019.2015886306763
57	0.15870921	0.034576774	0.27756447	0.100465365	52.240837	1.7002357	0.9340078	5.026952	-1.5238308	580000	-4.196167e-08	0.5126664	-0.01796353	-0.44006503	10.706395	0.016843945	0.229	6.0	2052.0819330215454
58	0.15799983	0.034463547	0.28297582	0.09643026	52.041668	1.7977827	0.8964826	5.706792	-1.7050731	590000	-1.6403199e-08	0.53708994	-0.08527596	-0.5179497	10.718827	0.01509547	0.284	40.0	2088.0858385562897
59	0.15816021	0.030689225	0.30550638	0.102070644	49.65174	1.7412648	0.89414483	5.1563535	-1.3301464	600000	-4.043579e-08	0.4781001	-0.095194295	-0.4514474	10.704454	0.015181322	0.3324	51.0	2125.2696344852448
60	0.15384959	0.030986706	0.25500038	0.09829976	55.99438	1.7243059	0.88434803	5.0082603	-1.5430031	610000	1.6784668e-08	0.4880752	-0.10541431	-0.46226543	10.702506	0.01515611	0.3835	66.0	2163.537079334259
