Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.069235876	0.02363446	0.17064503	0.02450143	4.61036	-0.5878301	1.2133234	5.9119916	-12.177908	4096	3.7718564e-07	2.0590672	-0.119901456	-2.0282595	10.971655	0.015429396	0.58569336	86.0	34.935932636260986
1	0.066932894	0.021808688	0.18058416	0.025068104	4.6207676	0.12374468	0.09176617	0.875955	-0.032588813	8192	1.5366822e-08	0.029595084	-0.02672282	-0.020953355	11.011211	0.029673126	0.095458984	2.0	65.00785541534424
2	0.06840826	0.02254398	0.19253244	0.022623176	4.5550613	0.1792523	0.0857656	0.4701249	-0.023177505	12288	-2.3748726e-08	0.010272352	-0.030431407	-0.0024767015	10.997563	0.022796605	0.2319336	4.0	94.80128192901611
3	0.0675667	0.0225915	0.18302806	0.026524235	4.6218963	0.1846791	0.087919064	0.38348922	-0.0780187	16384	1.10361725e-07	0.009082374	-0.03264056	-0.0014317343	11.053392	0.022891842	0.27490234	4.0	125.44065165519714
4	0.0679162	0.023539843	0.19231729	0.024371196	4.7883043	0.17971852	0.090266444	0.45321932	-0.018826751	20480	-4.1909516e-09	0.008788863	-0.019091694	-0.001289269	11.006202	0.025068998	0.21484375	2.0	155.84063005447388
5	0.066022314	0.022307646	0.19823563	0.024197409	4.989038	0.18773317	0.089178376	0.40916646	-0.015300787	24576	1.1175871e-08	0.008876553	-0.022776514	-0.0012224829	11.049481	0.025022972	0.22802734	3.0	188.91223692893982
6	0.067786306	0.021282064	0.17532058	0.026846332	4.9159665	0.19126716	0.08801355	0.42229426	-0.013361896	28672	1.7695129e-08	0.009708023	-0.030789446	-0.0015927758	11.002979	0.023009237	0.2590332	4.0	222.1491539478302
7	0.069352746	0.022354178	0.19860429	0.030917566	4.8936677	0.19774802	0.08896875	0.42101443	-0.008536504	32768	6.193295e-08	0.009002261	-0.03066166	-0.0016658264	10.987412	0.022502016	0.2253418	4.0	252.46211791038513
8	0.06957217	0.022576004	0.17446713	0.028427381	4.920673	0.19761366	0.089246005	0.46713185	-0.0015814737	36864	8.1490725e-09	0.007923653	-0.02834883	-0.0011936715	11.003542	0.0243374	0.22753906	4.0	283.56712198257446
9	0.069659755	0.022096103	0.20309089	0.027183112	4.8983254	0.19650975	0.09229914	0.43264377	0.0039685457	40960	-4.679896e-08	0.0078096977	-0.018723542	-0.0011216239	11.064795	0.029436935	0.24511719	2.0	313.4904568195343
10	0.070733145	0.021957712	0.16698724	0.03211885	5.0505548	0.19560519	0.09285142	0.40132934	0.02615384	45056	-7.4505806e-08	0.0112095615	-0.014485113	-0.0021060416	11.033878	0.03011606	0.27416992	2.0	344.8666694164276
11	0.07014122	0.02242474	0.16379963	0.031812813	5.326398	0.20407128	0.095632486	0.42502952	0.0015784659	49152	2.8871e-08	0.008995589	-0.017713781	-0.0016673533	11.0329075	0.030074216	0.2631836	2.0	377.8602592945099
12	0.071038954	0.02200005	0.20793973	0.02337777	5.3116884	0.21098956	0.09484226	0.4252683	0.0053794123	53248	-9.9651515e-08	0.009522738	-0.018888433	-0.0016536554	11.011312	0.030263383	0.2849121	3.0	409.97710156440735
13	0.071579814	0.02217333	0.19061431	0.022136284	5.436919	0.21282911	0.10130915	0.76966107	0.0055426904	57344	-2.0023435e-08	0.009724721	-0.025593823	-0.0016542273	10.951374	0.023151323	0.23852539	4.0	442.33957695961
14	0.07141408	0.02291881	0.23559514	0.029401667	5.5134773	0.21481384	0.102833346	0.459645	0.01770644	61440	2.9802322e-08	0.010834245	-0.023923155	-0.0019788332	11.047972	0.025359452	0.2319336	3.0	475.24172854423523
15	0.07228053	0.020751223	0.15863246	0.030467605	5.4939437	0.22298259	0.1040049	0.49820882	0.012547672	65536	-5.5180863e-08	0.009430101	-0.02262338	-0.002035005	11.035251	0.02561482	0.25927734	3.0	507.6485812664032
16	0.07144855	0.021127902	0.17986692	0.028883424	5.8540773	0.21854916	0.1015979	0.5321884	0.014154336	69632	-1.1641532e-07	0.0114625655	-0.028254163	-0.0024282308	10.912234	0.02621799	0.23120117	4.0	541.7563631534576
17	0.072690725	0.021726899	0.17989776	0.025543878	5.792079	0.23741078	0.107488275	0.5052649	0.016655862	73728	2.6542693e-08	0.01035847	-0.02991422	-0.001699497	10.964464	0.022979628	0.2397461	4.0	574.6966876983643
18	0.072582595	0.022848116	0.21261774	0.025540242	5.67313	0.20091581	0.11373119	0.5243044	-0.0047319513	77824	5.7742e-08	0.010877436	-0.024076829	-0.0029140217	10.955819	0.018749114	0.22729492	4.0	606.7525200843811
19	0.07296185	0.023616932	0.17675579	0.03202482	6.092262	0.2245161	0.10867014	0.7000439	0.024672732	81920	8.777715e-08	0.012047164	-0.021438569	-0.0028197123	10.979071	0.02893083	0.23706055	3.0	639.8535449504852
20	0.0725547	0.020289067	0.18070325	0.024421427	5.868195	0.23630156	0.11501727	0.57411665	0.028002774	86016	3.213063e-08	0.010474195	-0.022640409	-0.0024532517	10.978773	0.024189573	0.25341797	3.0	672.57821393013
21	0.072357945	0.022619076	0.16687907	0.030608816	6.099851	0.22319919	0.112243064	0.4819016	0.030382397	90112	-1.8626451e-08	0.010705964	-0.02103333	-0.0028120382	10.931453	0.026723914	0.24951172	3.0	706.1684713363647
22	0.07369823	0.021436721	0.17300484	0.0331612	6.212443	0.2311712	0.11464668	0.53748286	0.03421248	94208	3.4226105e-08	0.012689478	-0.02143709	-0.0029461076	10.957579	0.030569615	0.26904297	3.0	741.9650509357452
