Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
18	1.2	0.2	529.79266	115.25313	971.70557	385.43805	536.8057	66.93748	715.84973	472.39542	104.625	101.2	90000	200.06506	100.90533	354.174	-35.783905	200.06482	100.906425	353.37274	-28.79933	201.85068	100.610916	352.58594	-53.759506	-4.623246	4.5498567	27.862982	-17.032127	11.087832	10.798177	14.126111	429.927649974823
19	1.2	0.2	509.25204	87.55947	734.729	330.6736	647.52277	135.34843	942.57227	470.38257	99.06	133.8	95000	201.64749	101.97169	354.60797	-24.07269	201.64847	101.973305	361.0832	-37.831863	203.38608	101.684746	354.08337	-24.869434	-4.63954	4.537016	65.53812	-17.157547	11.246115	10.907664	13.95186	454.9105386734009
20	1.2	0.2	586.0786	139.866	1014.882	343.42163	667.19336	232.72588	1294.6385	489.6415	117.441864	130.8	100000	203.57191	102.16102	355.95706	-26.102886	203.57268	102.16263	358.21228	-36.61392	205.25476	101.84955	355.2396	-38.64978	-4.6560974	4.5246196	30.778685	-17.316647	11.015035	10.7498455	13.6036	480.3078079223633
21	1.2	0.2	586.41644	150.05246	1143.0171	390.9312	624.3133	125.058975	936.11554	459.7237	117.92857	122.0	105000	204.84589	102.614555	357.70285	-18.894005	204.84549	102.616486	357.3887	-20.82725	206.47658	102.26917	356.76004	-22.708324	-4.8276086	4.4864416	49.48908	-18.81481	10.976228	10.637206	13.344621	505.1104431152344
22	1.2	0.2	590.56696	131.01633	894.26495	420.65854	608.78656	143.91293	937.62134	465.29147	115.93023	115.2	110000	205.87318	102.672165	357.29532	-25.549839	205.8734	102.67497	359.45325	-31.827003	207.42934	102.33472	357.64044	-24.467987	-4.934944	4.44026	31.834717	-18.592934	11.142053	10.739946	13.163816	529.9866874217987
23	1.2	0.2	555.7545	145.34352	1011.7987	279.35983	537.86536	197.10039	1090.5432	401.02097	110.08696	112.5	115000	206.63281	102.46493	358.59818	-35.55539	206.63356	102.466125	358.95825	-37.823486	208.13245	102.1322	357.6018	-42.48234	-4.956901	4.365183	43.575993	-18.266577	10.867408	10.494011	12.718947	555.1823954582214
24	1.2	0.2	595.94086	123.76237	880.40735	347.59702	531.6748	78.05265	637.09863	376.47897	117.71429	104.8	120000	208.57185	103.329666	361.59897	-37.836884	208.57193	103.331955	359.12878	-21.068853	210.06879	102.999695	359.52954	-19.658697	-4.942238	4.383511	32.536934	-18.522272	10.8548765	10.535758	12.643412	580.0976758003235
25	1.2	0.2	608.16534	153.27562	1212.4105	394.04404	680.0131	118.63342	876.57043	472.9412	119.54762	129.7	125000	209.2654	103.73122	363.66248	-19.726797	209.26566	103.734245	359.55222	-29.859795	210.70749	103.39175	360.06458	-32.199005	-5.1089277	4.344224	29.668514	-17.082258	11.017949	10.625581	12.566302	605.517233133316
26	1.2	0.2	586.1096	151.32906	1121.5929	430.26996	666.71875	253.84372	1197.8472	410.71027	115.60465	138.3	130000	210.9909	104.01475	363.40277	-28.991133	210.99113	104.016785	362.2426	-24.389593	212.41953	103.678535	360.60825	-33.346336	-5.0109777	4.382989	32.399536	-17.617975	10.954974	10.620554	12.209529	630.8554317951202
27	1.2	0.2	602.64874	133.03458	906.98016	374.83862	707.12573	114.13585	943.0067	490.3177	121.097565	137.3	135000	212.8147	104.784424	367.3335	-19.820934	212.81483	104.78828	364.31976	-14.115868	214.22833	104.467415	365.24612	-28.905643	-5.0662484	4.382743	34.821735	-17.43783	11.1806755	10.736106	12.377968	656.3344774246216
