Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
65	0.7136391	0.0458221	0.80683374	0.5206349	12.664597	4.992035	4.7683716e-07	4.9920354	4.9920354	270336	-0.035048332	7.911424	-0.0009790637	-0.012051582	16.388365	0.029472396	0.19215687	0.0	343.7803523540497
66	0.71222365	0.047119662	0.790485	0.5472188	12.980831	5.0154266	4.7683716e-07	5.015427	5.015427	274432	0.011542742	7.072662	-0.00040032715	-0.0039256415	16.587345	0.02201935	0.15686275	0.0	348.0257828235626
67	0.71326715	0.047399543	0.80402213	0.5399557	12.367781	5.030193	4.7683716e-07	5.0301924	5.0301924	278528	-0.10454591	7.940592	-0.00023613863	-0.025684515	16.45076	0.015542936	0.20392157	0.0	352.22395396232605
68	0.7127222	0.044537053	0.7823663	0.54277575	12.410335	5.0558896	4.7683716e-07	5.05589	5.05589	282624	0.07698095	8.360841	-0.0063107074	-0.006242752	16.508013	0.015505679	0.11372549	4.0	356.4588038921356
69	0.7075043	0.05117451	0.7766034	0.5176934	12.133532	5.076945	0.0	5.076945	5.076945	286720	-0.033343907	8.027591	-0.0009154665	-0.007365068	16.523134	0.019684762	0.16078432	0.0	360.6502592563629
70	0.7174458	0.04511614	0.7953399	0.5017109	12.739812	5.093251	4.7683716e-07	5.0932508	5.0932508	290816	0.039224926	6.650015	-0.00065652403	0.00035413107	16.584593	0.017821478	0.13333334	0.0	365.0387887954712
71	0.71204084	0.04835713	0.7896262	0.52845436	12.0887575	5.099837	0.0	5.099837	5.099837	294912	-0.07934075	8.412494	-0.00085198274	-0.015209039	16.63804	0.015643591	0.1764706	0.0	369.2139573097229
72	0.7187308	0.042194292	0.7892031	0.55825746	13.358553	5.1181526	9.536743e-07	5.1181517	5.1181517	299008	-0.025984133	7.302969	-0.032277446	-0.008777142	16.711817	0.008532998	0.16078432	15.0	373.6036732196808
73	0.7140612	0.04722197	0.7954662	0.5294951	12.820189	5.139359	0.0	5.139359	5.139359	303104	-0.09503943	7.9887333	-0.0002651255	-0.011828899	16.533987	0.035596393	0.1764706	0.0	377.7615146636963
74	0.71448714	0.04456304	0.80232495	0.56448084	12.6049385	5.160132	0.0	5.160132	5.160132	307200	-0.01916746	7.622848	-0.031052986	-0.010434468	16.528076	0.014819123	0.2	15.0	382.21202182769775
75	0.7152334	0.0456313	0.7858267	0.53968436	12.805032	5.1811376	4.7683716e-07	5.181137	5.181137	311296	-0.059956912	6.8514767	-0.023500578	-0.013799827	16.445482	0.014144321	0.1882353	15.0	386.6839792728424
76	0.71719986	0.045763742	0.7925366	0.5397324	12.428572	5.2039676	4.7683716e-07	5.203968	5.203968	315392	0.030111207	6.7716546	-0.031559043	0.0011464754	16.360542	0.015650174	0.18039216	14.0	391.0207381248474
77	0.71053344	0.045874916	0.78554016	0.50889635	12.414634	5.211479	0.0	5.211479	5.211479	319488	0.091069736	6.905569	-0.00021689013	-0.0021308262	16.567732	0.027940325	0.16470589	0.0	395.17779755592346
78	0.71325535	0.044529263	0.79457855	0.5570543	12.4526	5.2043066	4.7683716e-07	5.204306	5.204306	323584	0.079009615	6.706324	-0.000440659	-0.0026812553	16.487509	0.019428546	0.14509805	0.0	399.41871404647827
79	0.7188126	0.045893107	0.79305375	0.53026396	12.853969	5.1937256	4.7683716e-07	5.193726	5.193726	327680	-0.0094700605	7.564631	-0.0003533674	-0.00083955127	16.53837	0.019738246	0.1882353	0.0	403.55448627471924
80	0.7089725	0.05059592	0.78753394	0.50528985	12.611111	5.1963425	0.0	5.1963425	5.1963425	331776	0.14176263	8.649924	-0.0004813845	-0.00015878677	16.38095	0.019162297	0.1882353	0.0	408.05081582069397
81	0.71213	0.044084594	0.7918613	0.55701196	12.820189	5.1955943	0.0	5.1955943	5.1955943	335872	-0.005750052	7.035028	-0.03256017	4.037221e-05	16.286076	0.014593375	0.24313729	15.0	412.521546125412
82	0.7156264	0.042670324	0.79196334	0.53046954	12.71875	5.1951637	9.536743e-07	5.195163	5.195163	339968	0.054315556	7.340382	-0.016770309	-0.0001428922	16.568825	0.016645072	0.16862746	8.0	416.78238224983215
83	0.7157518	0.044773098	0.7987593	0.54719645	12.2779455	5.1976266	0.0	5.1976266	5.1976266	344064	0.00967095	7.2672954	-0.035620805	-0.00026400885	16.367378	0.0075150733	0.16862746	15.0	421.2985408306122
84	0.71423876	0.045013145	0.7815102	0.5315184	12.314199	5.1955996	4.7683716e-07	5.1956	5.1956	348160	-0.12052073	7.243172	-0.00022670627	-0.018479189	16.525534	0.022779955	0.1882353	0.0	425.4769480228424
85	0.7150999	0.045332212	0.77905524	0.5219913	12.768025	5.215982	4.7683716e-07	5.2159824	5.2159824	352256	0.10092039	6.8912964	-0.03278455	0.0022228558	16.27845	0.0131918965	0.19215687	15.0	429.9144699573517
86	0.7151192	0.047485556	0.7957026	0.5184023	12.715625	5.2226133	4.7683716e-07	5.222613	5.222613	356352	0.05059637	7.226812	-0.007599175	-0.0012625059	16.183737	0.015633857	0.15686275	5.0	434.21447014808655
87	0.71151525	0.044743273	0.7830195	0.5325415	12.094674	5.2152486	0.0	5.2152486	5.2152486	360448	0.013706141	6.8861346	-0.037580237	3.9259594e-05	16.332832	0.015095442	0.1882353	15.0	438.58196473121643
88	0.7184673	0.041591194	0.79234415	0.55524504	12.952381	5.2149367	4.7683716e-07	5.214937	5.214937	364544	-0.025333613	6.6361976	-0.017247437	-0.0001039505	16.481358	0.016349932	0.15686275	11.0	442.9263000488281
89	0.71913874	0.039079104	0.7932536	0.5306304	13.386886	5.2175364	4.7683716e-07	5.217536	5.217536	368640	0.080755465	7.3754005	-0.03407671	-0.001341025	16.495268	0.015205383	0.15294118	15.0	447.2470088005066
90	0.7140566	0.044075914	0.7919165	0.5326366	12.685358	5.2121043	0.0	5.2121043	5.2121043	372736	0.0009580354	8.754209	-0.000789705	-0.0027367275	16.26845	0.026896393	0.14901961	0.0	451.6350486278534
91	0.7156077	0.04430336	0.79468906	0.55197006	12.70405	5.218732	4.7683716e-07	5.2187324	5.2187324	376832	-0.038941924	7.9908676	-0.036311757	-0.006172498	16.63503	0.01251518	0.21176471	15.0	456.07333993911743
92	0.7154945	0.045669165	0.7914613	0.54116344	12.926751	5.235309	4.7683716e-07	5.2353096	5.2353096	380928	0.089167476	8.295146	-0.03293628	0.00047302246	16.43827	0.01662919	0.16470589	13.0	460.5139784812927
93	0.7183454	0.040613767	0.7939223	0.5568122	13.253246	5.2375073	4.7683716e-07	5.237508	5.237508	385024	0.017135162	8.221723	-0.043976348	-9.743372e-05	16.278688	0.0078871595	0.16078432	15.0	464.9487900733948
94	0.71451485	0.04270152	0.78872514	0.5337398	12.165165	5.2382965	0.0	5.2382965	5.2382965	389120	0.0074487342	8.2306795	-0.0009095445	-0.0014530817	16.505682	0.01871243	0.2	0.0	469.03951692581177
95	0.7131479	0.044207934	0.7861121	0.53225356	12.231928	5.245584	4.7683716e-07	5.2455845	5.2455845	393216	-0.00070124987	8.052747	-0.040790778	-0.0017946562	16.2587	0.013415123	0.14509805	15.0	473.4867913722992
96	0.71346503	0.047500305	0.7927023	0.5173705	12.642858	5.254956	0.0	5.254956	5.254956	397312	0.0344433	7.204411	-0.031599518	-0.00037082037	16.345108	0.010843639	0.12941177	15.0	478.0045692920685
97	0.71398306	0.044239756	0.7808094	0.5440269	13.286645	5.2532444	0.0	5.2532444	5.2532444	401408	0.046472594	7.2991385	-0.0329548	-0.0015563965	16.23372	0.013520951	0.15686275	15.0	482.485778093338
98	0.7184497	0.04331509	0.7998073	0.54039586	12.431192	5.2447095	0.0	5.2447095	5.2447095	405504	0.027283533	7.228002	-0.015320492	-0.0075329146	16.21084	0.015366578	0.15294118	10.0	486.7792594432831
99	0.71689236	0.047367368	0.8029463	0.50225925	13.0903225	5.227833	4.7683716e-07	5.2278323	5.2278323	409600	0.022521054	6.9788575	-0.027008096	0.0002412796	16.795515	0.016039778	0.21176471	13.0	491.370126247406
100	0.71358657	0.045152083	0.7843292	0.5400917	12.592592	5.2191725	4.7683716e-07	5.219173	5.219173	413696	0.03221706	6.928951	-0.0010757201	-0.00074307126	16.364557	0.029641971	0.19215687	0.0	496.0064368247986
101	0.7152204	0.04833056	0.79068214	0.53978026	13.362745	5.2232933	9.536743e-07	5.2232943	5.2232943	417792	0.07537157	6.2354717	-0.00044722357	-0.005861918	16.51358	0.03061605	0.13725491	0.0	500.16120171546936
102	0.71562105	0.04315916	0.80459565	0.5519561	12.323263	5.211747	4.7683716e-07	5.2117476	5.2117476	421888	-0.0115165	7.154161	-0.02960665	0.00067361194	16.412622	0.009888178	0.17254902	15.0	504.5781087875366
103	0.7153017	0.045694284	0.78760576	0.5527819	12.567902	5.208701	4.7683716e-07	5.2087007	5.2087007	425984	-0.019657694	7.496901	-0.00048165396	-3.528595e-05	16.423254	0.01925123	0.18431373	0.0	508.8659579753876
104	0.71449506	0.045183107	0.79069656	0.5338708	12.328267	5.211828	0.0	5.211828	5.211828	430080	0.011752166	7.4741855	-0.0003798368	-5.8809915e-06	16.598146	0.02866062	0.16078432	0.0	513.0591893196106
105	0.71623945	0.045519248	0.7837141	0.5211959	12.694704	5.212764	4.7683716e-07	5.2127633	5.2127633	434176	-0.04789487	7.8172812	-0.000678733	-0.008429845	16.720469	0.029953482	0.21176471	0.0	517.2008457183838
106	0.7125521	0.045991026	0.78089786	0.5376993	13.237785	5.228967	0.0	5.228967	5.228967	438272	-0.021604205	8.152396	-0.00051254156	-0.0076314607	16.60458	0.037998974	0.16078432	0.0	521.3971698284149
