Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
28	1.2	0.2	611.0605	110.17687	1000.5299	436.20435	576.3558	71.876236	767.10004	503.1177	122.48781	109.4	140000	214.55136	104.98353	368.12198	-24.982492	214.55138	104.98499	369.86774	-18.111189	215.86635	104.70507	367.69202	-41.651	-5.3315983	3.9158144	66.62829	-18.170076	12.1210985	11.989349	13.886182	675.1227788925171
29	1.2	0.2	645.39923	164.34135	1147.8303	388.9304	592.15674	72.851814	729.6009	450.64136	126.82051	111.3	145000	215.94748	105.87189	370.12582	-29.775404	215.94865	105.87276	369.68933	-27.033243	217.25761	105.57471	367.98624	-18.502434	-5.3104186	3.9587514	45.2952	-16.683043	12.209635	11.954652	13.445232	699.7944195270538
30	1.2	0.2	653.28687	166.15056	1066.0842	388.5102	685.838	75.84527	874.4299	574.6575	130.13158	138.7	150000	217.30269	106.19186	371.3436	-43.129948	217.30197	106.19444	370.57782	-17.529799	218.57526	105.906654	371.56198	-18.287752	-5.2502775	3.9926906	109.983574	-16.98928	12.265238	12.069654	13.355966	724.757071018219
31	1.2	0.2	656.78827	216.78732	1398.619	394.83337	668.2272	93.473885	870.8969	533.9026	131.8718	129.3	155000	218.70038	106.52108	372.54376	-31.751646	218.70058	106.52245	371.76196	-24.54527	219.97409	106.24262	371.16995	-30.51051	-5.2961755	3.931607	170.60344	-17.442183	12.288229	12.029879	13.187576	750.5018582344055
32	1.2	0.2	648.7278	163.41277	1026.0919	363.8376	518.9222	71.964745	662.7341	454.79825	127.79487	96.8	160000	220.1946	107.27718	374.70325	-17.61284	220.19476	107.279305	376.15182	-19.367023	221.44449	106.977486	372.73865	-36.13256	-5.359429	3.9495127	29.564852	-19.064154	12.601916	12.376436	13.317829	775.2560701370239
33	1.2	0.2	674.45996	198.60475	1445.0586	443.55084	532.6863	20.782433	563.94836	502.8338	135.45946	108.9	165000	221.661	107.979645	377.74835	-45.80104	221.66136	107.9812	376.54135	-17.53869	222.90186	107.722466	376.21753	-29.204851	-5.2477717	4.0112686	31.749748	-17.43657	12.688535	12.567772	13.364232	800.2905745506287
34	1.2	0.2	674.84186	163.9805	1187.2297	400.03513	731.4679	93.63036	948.7003	632.1133	130.89189	139.9	170000	222.41136	108.39889	378.7006	-23.724586	222.41118	108.40096	378.88208	-19.75291	223.61496	108.137505	376.3046	-21.360167	-5.309351	3.9147713	34.799885	-17.791988	12.794993	12.571426	13.370796	825.1273112297058
35	1.2	0.2	625.2983	154.12727	946.5398	385.31998	751.05115	169.96837	1145.5507	565.6242	123.95122	149.8	175000	223.46053	108.74428	378.21228	-13.4813	223.46114	108.74433	379.52597	-15.356305	224.65971	108.483116	379.22192	-20.096104	-5.2522917	3.969052	35.652298	-17.471788	12.734435	12.620908	13.23533	850.9602854251862
36	1.2	0.2	693.7209	200.19353	1287.9421	359.8603	625.76056	103.207985	803.5125	519.2052	136.56757	121.1	180000	224.55211	108.822754	381.55414	-23.597002	224.55232	108.824066	381.44772	-19.978027	225.77159	108.56475	381.3689	-32.06215	-5.3430996	3.9529767	28.53721	-17.05473	12.663385	12.4474945	12.955686	876.6240775585175
37	1.2	0.2	679.5088	194.126	1208.3004	408.88596	561.51746	166.6147	852.2452	368.08966	135.43243	108.7	185000	226.25763	108.98491	381.32294	-34.747593	226.25803	108.98778	382.03592	-25.495768	227.45645	108.746284	381.68234	-21.03567	-5.3070803	4.016193	31.052017	-18.165628	12.813141	12.553701	12.862976	902.0631313323975
38	1.2	0.2	741.0747	230.5501	1461.294	459.94315	529.7867	67.20779	645.969	431.59256	146.73529	102.3	190000	227.59813	109.829094	383.67758	-31.258554	227.59792	109.83041	385.49405	-19.23438	228.79955	109.573235	382.41223	-37.623436	-5.270724	4.0533123	56.450134	-18.079006	12.9079895	12.808748	12.952602	927.136533498764
39	1.2	0.2	695.35596	224.65514	1463.5566	443.48618	796.5658	193.68279	1151.748	494.1274	135.37837	155.7	195000	229.04701	110.58971	387.86404	-34.383896	229.04659	110.591064	385.09335	-21.33116	230.23154	110.33637	385.64514	-24.743305	-5.174415	4.186423	32.71255	-16.464308	13.087629	12.944615	12.929023	953.0981910228729
40	1.2	0.2	729.3666	221.61061	1294.9886	391.47488	621.65686	95.89189	851.955	482.07764	146.11765	130.7	200000	230.72499	111.469475	387.61023	-17.366394	230.72528	111.47051	388.53113	-22.93465	231.90106	111.23534	388.506	-20.571306	-5.059096	4.214049	33.226833	-17.516243	13.292041	13.211689	13.091929	978.476692199707
41	1.2	0.2	721.63605	204.64764	1314.7206	427.53076	722.02185	245.60461	1204.1497	517.8041	143.05714	144.1	205000	231.00336	112.13064	389.64542	-27.095196	231.0036	112.13181	388.81796	-20.076351	232.18369	111.92299	391.17993	-29.346668	-5.003257	4.285421	34.038563	-17.895058	13.643947	13.536796	13.361588	1003.9899256229401
42	1.2	0.2	792.57043	251.3226	1350.4312	309.21017	603.9514	40.135334	699.7534	548.98944	156.3125	113.2	210000	233.07019	113.02117	392.18524	-21.187492	233.0704	113.02394	392.46625	-13.405394	234.27208	112.821754	395.04163	-20.423796	-4.9182324	4.3062015	36.05843	-17.060104	14.015703	13.758263	13.482905	1029.432298898697
43	1.2	0.2	825.2658	237.41946	1239.8917	419.31717	780.1378	134.79596	1042.4874	537.7097	163.96666	151.6	215000	235.02524	114.04499	396.28	-37.46588	235.02531	114.04639	393.77307	-21.726957	236.20322	113.86219	393.3656	-28.490616	-4.8363943	4.2901344	34.838787	-16.564247	14.300124	14.074103	13.544708	1055.0684180259705
44	1.2	0.2	879.64667	273.14032	1649.185	533.5716	603.9044	88.24492	774.00073	440.11847	175.48276	119.3	220000	236.0362	114.38302	395.81497	-18.503733	236.0359	114.38503	397.0977	-31.761265	237.19688	114.19436	396.1984	-28.095705	-4.7332916	4.3225856	39.493767	-17.438126	14.728944	14.4981165	13.786263	1080.915848493576
45	1.2	0.2	788.3835	221.16371	1236.5208	408.03915	833.0887	201.43988	1222.9115	583.5869	157.45161	168.6	225000	237.29607	114.763115	397.27615	-22.01615	237.29631	114.76483	396.08163	-22.879515	238.44894	114.578865	398.88437	-20.65432	-4.733967	4.3454742	31.538143	-18.39067	14.779365	14.611178	13.756293	1106.3717415332794
46	1.2	0.2	878.8285	335.60663	1663.8702	374.25314	798.9298	172.81908	1179.1975	597.971	174.17241	155.0	230000	238.61655	115.224655	398.11865	-15.954392	238.61623	115.22663	399.52368	-22.708971	239.75244	115.06663	398.509	-15.792294	-4.686075	4.329983	52.73782	-16.466187	14.848882	14.780475	13.7990465	1132.5086033344269
47	1.2	0.2	828.9639	265.30286	1627.6024	413.5526	666.6609	93.379135	866.93567	542.36597	165.16667	130.5	235000	240.00604	116.01545	400.43118	-17.131554	240.00581	116.017235	400.95465	-22.687204	241.15587	115.852875	401.56027	-22.815203	-4.502969	4.43312	42.279354	-16.6351	15.039026	14.8741	13.792722	1158.2849071025848
48	1.2	0.2	913.93195	269.82108	1678.7667	421.6099	813.0658	130.33406	1057.4155	651.9749	183.03572	161.5	240000	241.31122	116.76883	400.11145	-34.356167	241.31206	116.76941	400.44955	-36.623436	242.45366	116.60039	401.73093	-40.030636	-4.5215955	4.428296	41.737644	-17.225328	14.924219	14.808105	13.724194	1184.7125074863434
49	1.2	0.2	1122.1932	577.6481	2852.7417	564.7781	653.63855	173.57246	962.3854	442.48938	223.27272	132.3	245000	242.97275	117.643684	404.90173	-18.43121	242.97322	117.64383	405.59833	-15.502177	244.13188	117.48775	403.75015	-25.909588	-4.4054537	4.450994	38.869682	-17.183254	15.300829	15.2341385	13.777412	1210.2504451274872
50	1.2	0.2	1127.7793	440.0245	1987.3544	562.50867	759.2081	261.06802	1375.796	535.1366	223.72728	160.7	250000	245.30278	118.602	406.0751	-25.314516	245.30281	118.60371	406.76468	-21.775747	246.45691	118.44861	405.89932	-25.511591	-4.390307	4.525516	42.79299	-17.222528	15.715962	15.592379	14.251426	1236.3279356956482
51	1.2	0.2	1577.0354	808.0508	3301.752	624.4025	753.6429	131.75258	1071.3005	602.9254	319.0625	146.5	255000	247.32692	119.730354	411.4278	-19.619362	247.32639	119.73248	410.06326	-18.77683	248.50996	119.606995	410.7987	-18.960384	-4.154947	4.655195	47.318287	-17.913668	16.144188	16.006687	14.413467	1262.833484172821
52	1.2	0.2	1026.0785	352.82617	1894.6523	556.88666	778.14185	159.59377	1081.9138	613.67316	207.79167	158.7	260000	250.17326	120.98856	413.77646	-27.97024	250.17166	120.99162	414.5848	-17.390657	251.36307	120.85414	413.1662	-22.832764	-4.1085234	4.730994	43.390812	-17.141605	16.405865	16.352467	14.61683	1289.0802688598633
53	1.2	0.2	1058.2177	424.8536	1959.1934	409.94772	1132.2472	464.06363	2285.0774	650.9637	215.86957	236.3	265000	252.01337	122.159836	415.19635	-21.844048	252.01297	122.16304	417.62268	-21.091541	253.18271	122.06955	419.96542	-18.595076	-4.040288	4.7310457	33.677063	-16.8241	17.113148	17.114338	15.28173	1316.2634770870209
54	1.2	0.2	1014.01666	293.24606	1835.562	594.3272	900.45575	180.81352	1121.7058	593.946	205.12	175.9	270000	253.05403	122.82066	418.63196	-19.318089	253.05244	122.82437	417.9252	-17.37568	254.20586	122.70184	419.1095	-23.188837	-3.928274	4.8047895	44.81895	-18.062258	17.514374	17.39442	15.444563	1343.3985686302185
55	1.2	0.2	971.7658	393.3268	2020.505	523.3065	809.9446	179.46472	1146.3762	589.4537	196.08333	162.2	275000	254.12325	123.09356	417.51102	-25.438852	254.12103	123.09723	418.60602	-16.857838	255.2323	122.96422	418.61478	-27.08288	-3.946932	4.744497	48.858753	-17.305582	17.80869	17.791752	15.444597	1368.9256553649902
56	1.2	0.2	1209.858	683.08234	3018.0173	491.20032	660.38	94.99104	809.2389	520.91974	248.95238	127.3	280000	255.11996	123.5289	420.0636	-45.02388	255.11783	123.532684	420.9208	-20.609236	256.29132	123.452126	419.76117	-34.903397	-3.8024375	4.8245177	64.89383	-16.790972	17.901001	18.005108	15.505565	1395.8681457042694
57	1.2	0.2	1116.396	466.5757	2262.64	521.70874	916.959	97.309006	1109.6647	811.02094	226.09091	180.7	285000	257.0348	124.23744	424.13498	-25.218456	257.03192	124.241974	423.5401	-19.294281	258.18726	124.14501	422.2935	-25.001112	-3.732976	4.8609514	38.745438	-16.941622	17.911041	18.015274	15.480115	1422.5942342281342
58	1.2	0.2	1160.4248	500.4362	2539.9812	607.1258	728.88965	155.50694	936.32056	479.5783	235.85	143.2	290000	259.2296	124.674416	425.14468	-20.923306	259.22833	124.67757	422.42047	-18.233902	260.39377	124.59372	423.15964	-24.650036	-3.6316268	4.9077954	42.818016	-19.164015	18.05821	18.149645	15.45145	1448.2370553016663
59	1.2	0.2	1147.9552	494.58847	2486.807	557.9669	664.38824	133.45372	917.5291	465.196	232.40909	127.9	295000	261.3075	126.33503	426.34882	-19.211683	261.30524	126.33792	427.50284	-22.087585	262.47086	126.24248	426.27167	-40.90941	-3.5380166	4.931372	57.271507	-17.133175	18.349133	18.412392	15.828198	1475.1620626449585
60	1.2	0.2	1119.7548	640.994	3064.2253	505.47882	830.8537	191.30197	1262.1049	511.0679	227.18182	168.1	300000	262.992	127.06252	427.9649	-31.912539	262.99088	127.06662	429.90515	-38.53942	264.12146	126.96503	430.78494	-40.5761	-3.3746276	5.023117	47.58421	-18.984682	18.835224	18.858137	16.090878	1501.9757814407349
61	1.2	0.2	1328.2203	567.00476	3054.2017	663.3427	440.6744	27.841625	490.46927	406.33405	270.21054	95.6	305000	264.4088	127.72716	431.74652	-28.13182	264.4074	127.72972	432.16992	-26.907972	265.54562	127.65817	430.87177	-49.788746	-3.236885	5.127176	77.27332	-17.45674	19.237753	19.309235	16.524097	1528.7313144207
62	1.2	0.2	1265.326	609.71356	3356.793	699.20776	1079.092	229.81184	1541.629	815.9847	256.4	215.8	310000	265.44608	128.5426	433.55356	-22.209482	265.444	128.54396	434.86166	-22.079435	266.57907	128.48575	434.58438	-38.689163	-3.1838555	5.097575	61.096413	-17.405739	19.62087	19.742687	16.740133	1556.8569202423096
63	1.2	0.2	1641.0371	1079.7632	4867.329	582.42444	788.9352	140.926	1016.5743	611.05505	336.5	156.6	315000	267.17828	129.4082	435.67786	-21.971886	267.17758	129.40903	435.05557	-22.112827	268.35645	129.37701	435.53568	-26.277622	-3.1412635	5.195516	60.326645	-17.811516	19.544392	19.688246	16.58625	1582.6127259731293
64	1.2	0.2	1688.5441	935.01025	4052.95	607.5453	1669.4631	743.5149	3279.6016	878.02045	344.64285	332.3	320000	269.624	130.31007	436.21506	-19.085175	269.62195	130.31187	439.53476	-24.820461	270.80377	130.25247	437.849	-38.31095	-3.156513	5.202222	40.202274	-18.053373	19.939102	20.17602	17.008213	1610.817283630371
65	1.2	0.2	1296.6549	973.02936	4865.537	489.19568	874.91943	466.10678	1790.2451	502.36295	265.35	182.1	325000	272.74835	131.59131	441.19275	-20.813244	272.74722	131.59286	441.24402	-40.29156	273.94525	131.54514	442.67896	-52.959465	-2.9291048	5.3028584	48.936546	-17.076569	20.248816	20.405645	17.029516	1639.1795182228088
66	1.2	0.2	1583.3214	696.4992	3134.7224	651.3041	771.0811	80.963196	895.74316	589.8072	317.375	157.6	330000	274.86176	132.81978	445.7162	-21.10442	274.8605	132.82205	442.14136	-31.925129	276.0495	132.77707	443.9179	-53.453224	-2.811047	5.312675	54.641026	-17.005205	20.96963	21.11933	17.531506	1666.464765548706
67	1.2	0.2	1357.2837	994.21826	4262.6567	534.42	1272.578	1292.9854	5136.5977	702.24207	275.44446	245.8	335000	276.90024	133.59546	446.36072	-25.563898	276.8988	133.59772	446.75473	-33.035336	278.10876	133.54135	446.72656	-24.227388	-2.693264	5.3218975	47.73627	-17.19971	21.287828	21.311533	17.683725	1694.5260736942291
68	1.2	0.2	1438.1045	777.62585	3088.126	638.68555	671.5864	107.1438	824.85626	494.08737	289.05884	133.6	340000	278.75543	134.7561	449.10583	-19.316267	278.75327	134.75696	448.0301	-26.883331	279.9715	134.72398	451.00775	-40.792057	-2.5975373	5.3574586	72.60443	-16.501366	21.647726	21.856817	18.171516	1721.169691324234
69	1.2	0.2	1522.8063	942.00635	4922.525	746.6235	928.8832	149.09459	1140.012	575.5078	305.88235	182.3	345000	280.54565	135.38	451.04745	-17.809053	280.54562	135.37988	450.6149	-21.892384	281.7633	135.3176	449.9502	-23.55642	-2.6209595	5.412552	66.743126	-16.845074	21.918701	22.116325	18.124325	1749.3560655117035
70	1.2	0.2	1731.5641	897.8703	4309.9575	697.26935	882.417	311.56024	1779.763	570.1895	349.92856	172.7	350000	282.55017	136.22249	453.41177	-24.92757	282.54953	136.22197	453.9712	-29.688757	283.74	136.17215	454.18768	-42.271145	-2.5510306	5.483745	50.669033	-16.872513	22.246473	22.370512	18.191046	1776.2972164154053
71	1.2	0.2	2031.7856	1141.56	4897.663	934.90967	836.1459	115.85041	1032.6871	692.2756	414.5	178.0	355000	283.7734	136.46281	453.98938	-23.221445	283.77228	136.46384	453.98257	-16.691101	284.95032	136.41336	455.03452	-26.283218	-2.6170619	5.47658	57.246475	-19.255293	22.335348	22.476128	18.324303	1803.5929613113403
72	1.2	0.2	2097.8123	1166.5328	4867.4907	929.81415	803.0056	111.92109	1025.9562	592.3696	427.5	157.5	360000	284.99045	136.7558	456.78528	-30.323376	284.98984	136.75777	457.00253	-22.733974	286.16	136.71477	456.96097	-52.98797	-2.5887582	5.480289	43.70119	-18.333277	22.704271	22.68508	18.241806	1831.2108330726624
73	1.2	0.2	3223.8777	1232.8578	4944.1274	1424.8721	983.76953	211.09625	1326.4012	750.38434	660.1429	191.3	365000	287.31042	137.05238	460.652	-20.31675	287.3093	137.05205	455.7449	-24.977364	288.48294	137.00252	456.2504	-29.572569	-2.6020632	5.4217	56.678883	-18.204746	22.442015	22.639688	18.333956	1857.5234034061432
74	1.2	0.2	1689.0272	631.02136	2964.6055	623.6811	2011.9529	995.891	3912.7458	811.3817	346.46667	401.3	370000	289.11578	137.88887	457.13025	-31.820831	289.11563	137.8893	459.9782	-20.175781	290.29	137.83655	459.171	-32.49126	-2.3595982	5.4631495	49.086563	-18.287813	22.716574	22.801878	18.125345	1888.1792347431183
75	1.2	0.2	2058.4937	1273.718	4833.015	841.90295	964.5223	229.60678	1626.6488	783.82806	418.41666	187.4	375000	291.4812	138.28873	460.98642	-30.648993	291.47943	138.28983	459.3535	-22.052578	292.68018	138.20584	459.64658	-31.423752	-2.4010212	5.4730387	53.570026	-17.33935	22.64869	22.738928	18.486809	1916.095776796341
76	1.2	0.2	1665.97	1146.844	4992.2573	451.51273	2678.334	1677.002	4918.7	813.63495	335.85715	546.5	380000	293.78986	139.34209	460.8656	-27.032871	293.78943	139.342	461.79257	-26.967495	295.0267	139.29224	462.36655	-28.518745	-2.3444886	5.4417834	48.99894	-18.28127	22.918133	22.994007	18.544018	1946.8011319637299
77	1.2	0.2	1599.7877	862.94116	3444.4768	592.1646	1247.044	369.0554	1975.921	847.6538	321.05884	246.9	385000	295.72238	140.24364	464.71353	-32.37881	295.72195	140.24355	462.46875	-22.093811	296.9042	140.15959	462.49368	-48.18024	-2.3338351	5.5251293	51.342896	-17.625214	23.13444	23.133131	18.595715	1976.781487941742
78	1.2	0.2	2086.5193	1176.765	4796.2344	779.60297	1700.2776	1445.4264	4500.4463	520.4854	427.18182	330.5	390000	297.5575	140.75243	464.85495	-19.72462	297.55582	140.7533	466.51602	-27.157936	298.73587	140.6736	463.93503	-26.52022	-2.496518	5.4382386	46.90299	-17.739342	23.739584	23.892227	19.034462	2005.0253026485443
