Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
26	0.22715558	0.021082746	0.26711217	0.180075	15.703846	1.0991881	0.9499239	3.5769322	0.10164511	110592	9.778887e-09	0.00102818	-0.078158565	-0.0006578623	10.921091	0.013010107	0.32714844	127.0	492.93357515335083
27	0.22789705	0.021204185	0.26702395	0.17165177	15.806202	1.0964265	0.95191056	3.617132	0.10640906	114688	6.9849193e-09	0.0011799412	-0.037217684	-0.00035675569	10.982167	0.016767714	0.2529297	21.0	510.6737253665924
28	0.22703001	0.022710985	0.2674589	0.17284276	16.16996	1.098334	0.95814675	3.6915064	0.09533723	118784	2.363231e-08	0.0028026747	-0.031442955	-0.0017077535	11.023821	0.01703017	0.18701172	19.0	528.8002161979675
29	0.22793218	0.022025462	0.2643039	0.16712126	15.633588	1.0894737	0.94046843	3.5966341	0.09726137	122880	-4.656613e-10	0.0011748713	-0.02994395	-0.00071328244	10.999294	0.0153791215	0.21020508	14.0	547.2349126338959
30	0.22564816	0.022172455	0.26265034	0.17657627	16.047058	1.1021626	0.95528716	3.6390655	0.096946746	126976	4.0745363e-09	0.003100108	-0.057113662	-0.002018193	10.940605	0.004975918	0.28051758	127.0	568.363783121109
31	0.22737944	0.020733755	0.26333013	0.17024273	16.218254	1.1077605	0.966098	3.6902072	0.10612456	131072	-5.122274e-08	0.0014730687	-0.048352655	-0.000569309	10.956699	0.015118153	0.2524414	38.0	587.1900851726532
32	0.22863568	0.021552557	0.2635158	0.16816448	16.035294	1.1068091	0.9615761	3.668083	0.10082607	135168	-2.0489097e-08	0.0015290128	-0.06717289	-0.0005483889	10.906678	0.0119020045	0.3125	127.0	608.123096704483
33	0.2289169	0.022715675	0.26444104	0.16089201	16.125984	1.1090729	0.96127117	3.7168238	0.10364321	139264	2.3283064e-08	0.0025497596	-0.028363187	-0.0012811502	10.97097	0.016752671	0.17138672	14.0	626.3315808773041
34	0.2291454	0.023078019	0.26424557	0.16491368	16.356	1.1212852	0.9655036	3.7422972	0.110118255	143360	-2.561137e-09	0.0014666866	-0.03785898	-0.00032317988	10.926512	0.015632886	0.2055664	23.0	644.6606013774872
35	0.22777908	0.021694688	0.2684437	0.16561055	16.054901	1.0972059	0.95405006	3.7051327	0.10803293	147456	0.0	0.0019432664	-0.05335272	-0.0010751719	10.949028	0.015038062	0.2709961	64.0	663.6369915008545
