Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.03930057	0.016989449	0.09893849	0.009533058	13.56445	-0.021801572	0.6470591	2.1600137	-2.3084	10000	-8.010864e-09	0.45350993	-0.08620288	-0.42962238	10.9878845	0.0156147815	0.2722	32.0	32.904213666915894
1	0.039529856	0.01737384	0.115790285	0.011525431	14.097321	0.13684906	0.17480981	0.7295702	-0.66779083	20000	-3.2424927e-09	0.03374083	-0.083818346	-0.016901001	11.0378475	0.015198883	0.2748	35.0	66.96011185646057
2	0.037939675	0.0171344	0.1002105	0.010618202	14.836309	0.1338725	0.15651649	0.71157473	-0.42329684	30000	1.5068053e-08	0.026425105	-0.08451098	-0.012487559	11.037258	0.01563069	0.2858	34.0	100.29942774772644
3	0.03743822	0.016026158	0.09891828	0.0087784035	15.227134	0.13837792	0.14744157	0.6121704	-0.40801167	40000	3.8146974e-09	0.021558752	-0.019632801	-0.010127217	11.009772	0.018206818	0.2583	6.0	132.29326057434082
4	0.037059728	0.014959177	0.09813432	0.010121014	16.337152	0.13926092	0.1383234	0.6325011	-0.3925256	50000	-7.629395e-09	0.023048794	-0.020871244	-0.010279837	11.057822	0.016727973	0.2512	7.0	164.14556741714478
5	0.037908778	0.016259821	0.09230726	0.011459017	16.896786	0.14692444	0.14315033	0.6268425	-0.39090565	60000	-6.1035155e-09	0.02232456	-0.07843761	-0.010455005	11.013966	0.015484755	0.2591	32.0	197.39862513542175
6	0.03683706	0.015975358	0.10146616	0.011738643	17.366957	0.15467195	0.13985074	0.6636641	-0.4012503	70000	4.4250488e-08	0.019884124	-0.021706305	-0.0065006157	10.998624	0.018789876	0.2623	7.0	228.83488416671753
7	0.03672358	0.015772631	0.10328084	0.01096956	18.390423	0.15375835	0.14654417	0.66700757	-0.41820422	80000	1.6784668e-08	0.022575833	-0.017909495	-0.011951463	10.974786	0.017935334	0.2426	6.0	259.34136986732483
8	0.03635063	0.014162455	0.08989054	0.009961385	19.09387	0.15296678	0.14082214	0.71570635	-0.30038586	90000	-2.0980835e-08	0.020412417	-0.018125828	-0.009297268	10.973626	0.018538482	0.282	6.0	290.359099149704
9	0.035515472	0.014500654	0.089306675	0.009830272	21.086681	0.16579178	0.13628483	0.6173659	-0.29162267	100000	1.8787384e-08	0.021259982	-0.020749869	-0.009639638	10.980228	0.018350087	0.2687	7.0	321.84876894950867
10	0.035938002	0.0147356745	0.11248005	0.012228054	22.899082	0.1682089	0.14190072	0.6862572	-0.31812316	110000	1.3160705e-08	0.022994254	-0.019133627	-0.010321247	10.954373	0.01837162	0.245	6.0	352.78203201293945
11	0.034939997	0.014336041	0.09123942	0.011950975	24.623152	0.18716487	0.14311197	0.74339044	-0.313899	120000	4.2915342e-09	0.023528693	-0.018669471	-0.010694008	11.023864	0.016042447	0.2773	7.0	384.0631766319275
12	0.03319763	0.012822712	0.09045304	0.012372635	28.123943	0.19232586	0.14327541	0.72801125	-0.3084664	130000	1.8310548e-08	0.024632322	-0.020365784	-0.011257826	10.987868	0.017691633	0.2793	7.0	415.7966420650482
13	0.035228632	0.014197979	0.09224705	0.0104894675	28.20339	0.2049998	0.14459379	0.70863426	-0.24742472	140000	-3.3569336e-08	0.026182685	-0.08263582	-0.011882797	10.988331	0.015286498	0.2814	40.0	446.62539935112
14	0.03321319	0.014189825	0.09684877	0.013211862	29.352942	0.20565899	0.15136512	0.7477648	-0.39086127	150000	1.525879e-08	0.024804609	-0.020716647	-0.011633006	10.944606	0.017852768	0.2322	7.0	477.7299780845642
15	0.035587367	0.014501071	0.10507236	0.013199635	30.096386	0.21132481	0.14639759	0.6960305	-0.2554726	160000	-1.2969971e-08	0.02703125	-0.019608168	-0.012853629	11.010998	0.017571585	0.2563	7.0	507.5599400997162
16	0.03526715	0.014285013	0.09734869	0.012046078	31.58228	0.22913034	0.15021037	0.9045601	-0.2802365	170000	-3.4332274e-08	0.02718531	-0.07905046	-0.012721646	10.992009	0.0154887345	0.243	38.0	541.7515325546265
17	0.033058997	0.012363472	0.094543986	0.01304689	34.24315	0.23192698	0.14820102	0.8304616	-0.2183339	180000	-1.1825562e-08	0.029838648	-0.07757484	-0.012858875	10.962638	0.015470954	0.2528	35.0	575.3437697887421
18	0.033516478	0.012902224	0.09666122	0.012295438	34.05802	0.236935	0.15153809	0.78731483	-0.2524679	190000	1.525879e-08	0.02694053	-0.0773062	-0.0120564345	10.988097	0.015411896	0.2502	35.0	608.8584740161896
19	0.03495498	0.012630751	0.0824329	0.013878626	33.07947	0.23857208	0.15468039	0.81078315	-0.27155727	200000	-3.8146972e-10	0.02942959	-0.09281484	-0.014265676	10.946228	0.015372119	0.3201	50.0	643.1626279354095
20	0.034764905	0.013216827	0.083395496	0.014364424	34.6875	0.24583527	0.16071178	0.79359776	-0.47271225	210000	1.1444092e-08	0.03086597	-0.024052419	-0.015601873	10.943277	0.01522146	0.2382	8.0	675.2567775249481
21	0.035185136	0.013124046	0.0931132	0.013218894	36.247272	0.25578368	0.15632157	0.8197611	-0.23638663	220000	-3.0517577e-09	0.031041114	-0.088259354	-0.0146172065	10.972005	0.015258606	0.3038	44.0	709.2150814533234
22	0.034608763	0.012884485	0.09294117	0.013546791	36.855556	0.2655551	0.16416205	0.90758973	-0.279753	230000	-1.7929077e-08	0.030242419	-0.079852834	-0.01462192	10.931909	0.01556903	0.2583	35.0	742.5167615413666
23	0.036287107	0.013962216	0.09904808	0.01643286	35.144367	0.26530772	0.17067507	0.8817663	-0.28758422	240000	-1.6021728e-08	0.029615436	-0.020628514	-0.012994107	10.969681	0.017566752	0.2432	7.0	773.3496761322021
24	0.035449825	0.012630651	0.09240076	0.015187096	38.724808	0.26472738	0.16561241	0.874132	-0.26022318	250000	-2.5939942e-08	0.034544438	-0.0792564	-0.017166505	10.925193	0.015276259	0.2525	37.0	809.7502119541168
25	0.034806434	0.012069389	0.094956584	0.013629527	36.996296	0.28716525	0.16849843	0.8877668	-0.31627166	260000	-8.5830687e-10	0.030457087	-0.024415983	-0.015423194	10.928103	0.01520522	0.2358	8.0	843.835898399353
26	0.036845855	0.0146572115	0.09630847	0.011991655	36.95926	0.27000389	0.17191727	0.9247294	-0.30177754	270000	1.5258789e-09	0.032392062	-0.019929517	-0.009851303	10.88949	0.017192738	0.207	7.0	878.207234621048
27	0.03635007	0.012620636	0.075702615	0.013678634	37.757576	0.28328702	0.19242953	0.95539796	-0.33920205	280000	-1.373291e-08	0.03850795	-0.07502075	-0.021778565	10.920651	0.015504654	0.2406	34.0	912.6060373783112
28	0.03505619	0.011449096	0.084423386	0.014569021	38.612404	0.2828161	0.17517889	0.92700326	-0.26115975	290000	-1.9073486e-08	0.03203645	-0.07231449	-0.01573114	10.924912	0.015374664	0.23	31.0	947.390219449997
29	0.036144778	0.012419041	0.0935529	0.01449917	39.399208	0.2912601	0.17867249	0.9093331	-0.28630456	300000	-3.4332275e-09	0.03197223	-0.079405285	-0.016068364	10.8981285	0.015461505	0.2563	37.0	983.5438606739044
30	0.036450975	0.013193002	0.09187043	0.013072857	43.36087	0.29115683	0.18136777	0.96014047	-0.32290208	310000	-1.1634826e-08	0.037009113	-0.08796679	-0.018447306	10.926154	0.015164562	0.2986	46.0	1019.8688857555389
31	0.036639478	0.012495383	0.09039842	0.014463355	40.97131	0.3134457	0.1901249	0.9914754	-0.5433189	320000	3.242493e-08	0.035064302	-0.022173146	-0.012215797	10.822094	0.015935412	0.2158	8.0	1053.704112291336
